,class,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
0,0,"['initial', 'assessment', 'photo', 'suggest', 'debris', 'find', 'near', 'madagascar', 'consistent', 'boeing', '777', 'like', 'mh370']",0.6666666666666666,0.0,0.0,0.0,0.0,0.22222222222222227,0.3985614074878092,0.2916472235184321
1,0,"['house', 'approve', 'extension', 'federal', 'highway', 'program', 'senate', 'expect', 'approve', 'bill', 'week']",0.5416666666666666,0.0,0.0,0.0,0.0,0.16666666666666669,0.4029031056101867,0.33333333333333326
2,0,"['donald', 'trump', 'call', 'mom', 'breast', 'pump', 'controversy', 'vicious', 'horrible', 'person']",0.41666666666666663,0.0,0.0,0.0,1.0,0.27777777777777773,0.40500915320686237,0.14139057396173585
3,0,"['university', 'cincinnati', 'police', 'officer', 'ray', 'tensing', 'fire']",0.37499999999999994,0.0,0.0,0.0,0.0,0.22222222222222227,0.40058645325384357,0.46663555762949127
4,0,"['boy', 'charge', 'adult', 'murder', 'sexual', 'assault', 'death', 'girl']",0.5833333333333334,0.0,0.0,1.0,0.0,0.16666666666666669,0.26558880230693205,0.5184321045263648
5,0,"['university', 'cincinnati', 'police', 'officer', 'indict', 'murder', 'charge', 'shoot', 'samuel', 'dubose']",0.49999999999999994,0.0,0.0,0.0,0.0,0.22222222222222227,0.4865779966627245,0.35899828900295533
6,0,"['debris', 'find', 'near', 'madagascar', 'examine', 'see', 'miss', 'mh370', 'french', 'military', 'spokesman', 'say']",0.7083333333333334,0.0,0.0,0.0,0.0,0.22222222222222227,0.305182497124435,0.5184321045263648
7,0,"['afghan', 'taliban', 'founder', 'spiritual', 'leader', 'mullahomar', 'die', '2', 'year', 'ago', 'afghan', 'government', 'say']",0.625,0.0,0.0,0.0,0.0,0.22222222222222227,0.37831094982746605,0.2916472235184321
8,0,"['wrong', 'put', 'faith', 'league', 'patriots', 'owner', 'robert', 'kraft', 'say', 'assert', 'support', 'qb', 'tom', 'brady']",0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666669,0.1637533008245987,0.5184321045263648
9,0,"['patriots', 'head', 'coach', 'expect', 'speak', 'soon', 'tom', 'brady', 'suspension', 'watch']",0.4583333333333333,0.0,0.0,0.0,0.0,0.22222222222222227,0.3546908160124418,0.2592938248561207
10,0,"['tom', 'brady', 'respond', 'deflategate', 'decision', 'say', 'nothing', 'wrong', 'disagrees', 'nfl', 'cell', 'phone', 'narrative']",0.7083333333333334,0.0,0.0,0.0,0.0,0.27777777777777773,0.3321885074602686,0.4321045263649089
11,0,"['authorities', 'pakistani', 'police', 'kill', 'head', 'al', 'militant', 'group', 'carry', 'deadly', 'attack']",0.625,0.0,0.0,0.0,0.0,0.27777777777777773,0.40868663631798074,0.38886296469124276
12,0,"['least', '6', 'people', 'kill', 'amp', 'several', 'believe', 'trap', 'rubble', 'building', 'collapse', 'india', 'authority', 'say']",0.75,0.0,0.0,0.0,0.0,0.27777777777777773,0.3212856610559398,0.4093949292269404
13,0,"['kipenzi', 'giraffe', 'captivate', 'internet', 'audience', 'live', 'birth', 'dallas', 'zoo', 'month', 'ago', 'die']",0.75,0.0,0.0,0.0,0.0,0.22222222222222227,0.2616035122393766,0.5730284647690154
14,0,"['fox', 'news', 'tweak', 'debate', 'rule', 'way', 'help', 'trail', 'republican', 'presidential', 'candidate']",0.5416666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3913360441945988,0.33333333333333326
15,0,"['repmarkmeadows', 'file', 'motion', 'strip', 'speakerboehner', 'speakership']",0.3333333333333333,0.0,0.0,0.0,0.0,0.44444444444444436,0.5571953926158729,0.5184321045263648
16,0,"['worker', 'statement', 'police', 'provide', 'detail', 'prisoner', 'plot', 'escape', 'kill', 'husband']",0.625,0.0,0.0,0.0,0.0,0.22222222222222227,0.3580604921671229,0.48607870586405344
17,0,"['adviser', 'rape', 'remark', 'realdonaldtrump', 'tell', 'cnntonight', 'speak']",0.4583333333333333,0.0,0.0,0.0,0.0,0.49999999999999994,0.32190127496881416,0.5554518587649712
18,0,"['capitol', 'hill', 'march', 'push', 'overhaul', 'nation', 'top', 'program', 'help', 'disabled', 'find', 'job']",0.625,0.0,0.0,0.0,0.0,0.1111111111111111,0.2770586615257504,0.38886296469124276
19,0,"['players', 'union', 'plan', 'appeal', 'nfl', 'deflategate', 'decision', 'tom', 'brady', 'agent', 'call', 'sham']",0.5833333333333334,0.0,0.0,0.0,0.0,0.27777777777777773,0.2763782461483629,0.31109037175299425
20,0,"['email', 'network', 'use', 'joint', 'chiefs', 'chairman', 'take', 'offline', 'suspicious', 'activity']",0.49999999999999994,0.0,0.0,0.0,0.0,0.22222222222222227,0.41179710661460933,0.35899828900295533
21,0,"['video', 'sandrabland', 'bring', 'texas', 'jail', 'release']",0.37499999999999994,0.0,0.0,0.0,0.0,0.27777777777777773,0.3033842564841964,0.6221807435059885
22,0,"['dentist', 'seek', 'zimbabwe', 'lion', 'death', 'say', 'think', 'hunt', 'legal']",0.49999999999999994,0.0,0.0,0.0,0.0,0.1111111111111111,0.21241920067393516,0.35899828900295533
23,0,"['nfl', 'commissioner', 'say', 'new', 'information', 'indicate', 'tom', 'brady', 'try', 'hide', 'role', 'deflategate']",0.5833333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.35198535486902005,0.31109037175299425
24,0,"['nfl', 'uphold', 'suspension', 'new', 'england', 'patriots', 'qb', 'tom', 'brady', 'role', 'deflategate', 'scandal']",0.7916666666666666,0.0,0.0,0.0,0.0,0.27777777777777773,0.2142822427786868,0.5444081505677398
25,0,"['convicted', 'israeli', 'spy', 'jonathan', 'pollard', 'grant', 'parole', 'release', 'november', '21', 'lawyer', 'say']",0.7083333333333334,0.0,0.0,0.0,0.0,0.16666666666666669,0.32318110389294796,0.5184321045263648
26,0,"['osce', 'say', 'review', 'operation', 'ukraine', 'one', 'monitor', 'injure']",0.5833333333333334,0.0,0.0,0.0,0.0,0.22222222222222227,0.26558880230693205,0.725929382485612
27,0,"['new', 'york', 'prison', 'staff', 'member', 'joyce', 'mitchell', 'plead', 'guilty', '2', 'charge', 'escape', '2', 'murderer']",0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666669,0.23001279828924137,0.2745372530720174
28,0,"['joyce', 'mitchell', 'prison', 'worker', 'charge', 'last', 'month', 'escape', '2', 'murderer', 'arraign', 'watch', 'live']",0.75,0.0,0.0,0.0,0.0,0.16666666666666669,0.2530821196559042,0.4093949292269404
29,0,"['michel', 'platini', 'enter', 'fifa', 'presidential', 'race', 'uefa', 'official', 'say']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3333333333333333,0.316636155977125,0.2827811479234717
30,0,"['court', 'sentence', 'slay', 'libyan', 'leader', 'moammar', 'gadhafi', 'son', 'saif', 'gadhafi', 'death', 'absentia']",0.5833333333333334,0.0,0.0,0.0,0.0,0.16666666666666669,0.3843860871255689,0.20734173277337065
31,0,"['nato', 'north', 'atlantic', 'council', 'meet', 'tuesday', 'turkey', 'call', 'special', 'talk', 'amid', 'concern', 'security']",0.7083333333333334,0.0,0.0,0.0,0.0,0.1111111111111111,0.35018711422878146,0.4321045263649089
32,0,"['true', 'crime', 'author', 'ann', 'rule', 'friend', 'serial', 'killer', 'ted', 'bundy', 'die']",0.625,0.0,0.0,0.0,0.0,0.0,0.12518022907317705,0.48607870586405344
