,class,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
0,0,"['lady', 'gaga', 'album', 'zooms', 'megahit', 'status']",0.4,0.0,0.0,0.0,0.0,0.375,0.3376636363636364,0.19053333333333333
1,0,"['latest', 'farmville', 'creator', 'empire', 'allies']",0.4666666666666667,0.0,0.0,0.0,0.0,0.5,0.3272727272727273,0.5333333333333333
2,0,"['elite', 'colleges', 'economic', 'diversity']",0.26666666666666666,0.0,0.0,0.0,0.0,0.5,0.509090909090909,0.26666666666666666
3,0,"['moment', 'todd', 'english', 'mother']",0.4666666666666667,0.0,0.0,0.0,0.0,0.375,0.2363636363636364,0.6666666666666666
4,0,"['look', 'taproom', '307', 'thoughts', 'gravesend', 'saloon']",0.7333333333333334,0.0,0.0,0.0,0.0,0.5,0.2954545454545454,0.6666666666666666
5,0,"['ready', 'retire']",0.2,0.0,0.0,0.0,0.0,0.3125,0.2727272727272727,0.6666666666666666
6,0,"['immigrants', 'europe']",0.13333333333333336,0.0,0.0,0.0,0.0,0.5625,0.4545454545454545,0.4444
7,0,"['palin', 'visits', 'trump', 'new', 'york']",0.33333333333333337,0.0,0.0,0.0,0.0,0.3125,0.2878818181818181,0.22226666666666664
8,0,"['new', 'insider', 'trading', 'trial', 'set', 'begin']",0.4,0.0,0.0,0.0,0.0,0.375,0.3246727272727272,0.19053333333333333
9,0,"['room', 'view', 'roland', 'garros']",0.4,0.0,0.0,0.0,0.0,0.3125,0.2467545454545455,0.5714666666666666
10,0,"['qualified', 'immunity', 'unqualified', 'doubt']",0.2,0.0,0.0,0.0,0.0,0.625,0.6590909090909091,0.0
11,0,"['mortgage', 'company', 'settles', 'maternity', 'leave', 'case']",0.33333333333333337,0.0,0.0,0.0,0.0,0.5,0.5151545454545454,0.0
12,0,"['file', 'mortgage', 'bias', 'complaint']",0.4,0.0,0.0,0.0,1.0,0.5,0.31169090909090913,0.5714666666666666
13,0,"['hooked', 'meat']",0.13333333333333336,0.0,0.0,0.0,0.0,0.3125,0.2727272727272727,0.4444
14,0,"['hands', 'houses']",0.2,0.0,0.0,0.0,0.0,0.3125,0.2954545454545454,0.6666666666666666
15,0,"['battle', 'libya', 'may', '31', '2011']",0.4,0.0,0.0,0.0,0.0,0.3125,0.2575727272727273,0.22226666666666664
16,0,"['nato', 'resumes', 'airstrikes', 'qaddafi', 'vows', 'fight']",0.5333333333333333,0.0,0.0,0.0,0.0,0.5625,0.3737363636363637,0.4444
17,0,"['new', 'york', 'sues', 'drilling', 'rules', 'plan']",0.4666666666666667,0.0,0.0,0.0,0.0,0.4375,0.28409090909090906,0.3333333333333333
18,0,"['officers', 'accuser', 'says', 'devastated', 'verdict']",0.4666666666666667,0.0,0.0,0.0,0.0,0.5625,0.3636363636363637,0.4444
19,0,"['sales', 'tactics', 'implants', 'raise', 'doubts']",0.33333333333333337,0.0,0.0,0.0,0.0,0.4375,0.40909090909090906,0.22226666666666664
20,0,"['reduces', 'estimates', 'homeless', 'haiti', 'quake']",0.4666666666666667,0.0,0.0,0.0,0.0,0.5,0.3636363636363637,0.3333333333333333
21,0,"['non', 'means', 'non']",0.13333333333333336,0.0,0.0,0.0,0.0,0.25,0.24242727272727274,0.0
22,0,"['chela', 'chance', 'murray']",0.4,1.0,0.0,0.0,1.0,0.375,0.3636363636363637,0.7618666666666667
23,0,"['unusual', 'move', 'apple', 'previews', 'new', 'software', 'plans']",0.4666666666666667,0.0,0.0,0.0,0.0,0.4375,0.3863636363636364,0.16666666666666666
