,text,date,source,value
0,Roderick Williams: Sacred Choral Works review – well-crafted and vibrant,2017-12-14T16:00:00Z,Guardian,0
1,Late-night hosts on Roy Moore's defeat: 'The real loser here is Donald Trump',2017-12-14T15:55:56Z,Guardian,0
2,"Jerusalem – for Christians, Jews and Muslims – is both a city and an idea  | Giles Fraser: Loose canon",2017-12-14T15:49:35Z,Guardian,0
3,Boxing champion awaits deportation after fighting for England six times,2017-12-14T15:45:14Z,Guardian,0
4,Roy Moore issues fiery video refusing to concede: 'Immorality sweeps over our land',2017-12-14T15:33:50Z,Guardian,0
5,Mahler: Symphony No 5 review – a turbulent work played with relish and joy,2017-12-14T15:30:35Z,Guardian,0
6,Euston station will be a fine homeless shelter at Christmas. But then what? | Vashti Kashian-Smith,2017-12-14T15:20:02Z,Guardian,0
7,Sean Dyche and Burnley show the value of stability and long-term planning | Liam Rosenior,2017-12-14T15:19:40Z,Guardian,0
8,"David Davis ‘bright-eyed and bushy-tailed’ after Brexit defeat. Yeah, right | John Crace",2017-12-14T15:19:06Z,Guardian,0
9,"iMac Pro: Apple releases its most expensive computer – starting at £4,899",2017-12-14T15:07:59Z,Guardian,0
10,Scotland’s highest earners to pay £164m more in income tax,2017-12-14T15:05:53Z,Guardian,0
11,ICC to investigate Ashes spot-fixing plot claims but say no evidence of corruption,2017-12-14T15:01:22Z,Guardian,0
12,"Nelly Akopian-Tamarina: Brahms review – enchanting, intimate and irresistible",2017-12-14T15:00:34Z,Guardian,0
13,Retreat of the Rupert Murdoch media empire is a stunning reversal,2017-12-14T15:00:34Z,Guardian,0
14,"Shot Caller review – taut, tense prison thriller that's unexpectedly impressive",2017-12-14T15:00:34Z,Guardian,0
15,"In Alabama, black women saved America from itself – as they’ve always tried to do | Charlene White",2017-12-14T14:58:41Z,Guardian,0
16,ECB hikes growth forecasts but admits losses on Steinhoff bonds - as it happened,2017-12-14T14:46:50Z,Guardian,0
17,Extra 500 Scottish officers to get Tasers after rise in assaults on police,2017-12-14T14:45:36Z,Guardian,0
18,Laws for safe use of driverless cars to be ready by 2021,2017-12-14T14:44:33Z,Guardian,0
19,England forced to work hard for their considerable first-day gains at Ashes | Adam Collins,2017-12-14T14:37:03Z,Guardian,0
20,"Twitter's response to Brexit interference inquiry inadequate, MP says",2017-12-14T14:32:58Z,Guardian,0
21,Britain First’s leader and deputy charged by police in Belfast,2017-12-14T14:28:38Z,Guardian,0
22,Bribes for TV soccer rights allegedly paid with 'agreement and support' of Murdoch's Fox executives,2017-12-14T14:15:56Z,Guardian,0
23,The Murdoch brothers: how their roles will change,2017-12-14T14:11:41Z,Guardian,0
24,"Why the Royal Court cancelling Rita, Sue and Bob Too is a grim joke | David Barnett",2017-12-14T14:10:37Z,Guardian,0
25,Wolfsburg hungry for more as Englische Woche leaves Leipzig gasping for break | Andy Brassell,2017-12-14T14:03:07Z,Guardian,0
26,Number of children penalised for knife possession rises 16%,2017-12-14T14:01:31Z,Guardian,0
27,Chris Froome's failed drug test – your questions answered,2017-12-14T14:01:22Z,Guardian,0
28,Grenfell memorial: emotions raw as families and survivors mourn dead,2017-12-14T14:00:02Z,Guardian,0
29,'We want authentic': how NBC's British commentators won the US audience,2017-12-14T13:51:22Z,Guardian,0
30,Archbishop of Canterbury calls on corporations to stop avoiding tax,2017-12-14T13:51:14Z,Guardian,0
31,Four Seasons Health Care earns reprieve after deal with creditors,2017-12-14T13:46:26Z,Guardian,0
32,How the Tory rebellion could push May towards a softer Brexit,2017-12-14T13:41:24Z,Guardian,0
33,Lung experts 'deeply concerned' by low flu jab uptake in England,2017-12-14T13:32:34Z,Guardian,0
34,"In future, leave writing about wokeness to black writers | Charlie Brinkhurst-Cuff",2017-12-14T13:32:10Z,Guardian,0
