,text,date,source,value
0,February Thaw at the Flea Market,2017-06-01T00:00:03+0000,NY_TIMES,0
1,Twitter Fails E.U. Standard on Removing Hate Speech Online,2017-06-01T00:00:18+0000,NY_TIMES,0
2,Obamas Pay $8.1 Million for Home Just Miles From White House,2017-06-01T00:08:47+0000,NY_TIMES,0
3,Review: ‘The Incomparable Rose Hartman’ Snaps Glimpses of the Glitterati,2017-06-01T00:25:13+0000,NY_TIMES,0
4,"City Law Illegally Promotes Unionization of Carwash Workers, Judge Rules",2017-06-01T00:27:38+0000,NY_TIMES,0
5,"Review: In ‘Dean,’ Demetri Martin Doodles Through Grief",2017-06-01T00:33:19+0000,NY_TIMES,0
6,Yankees Slugger Aaron Judge Is Third in Early All-Star Voting,2017-06-01T00:45:46+0000,NY_TIMES,0
7,"Comey Expected to Testify Before Senate, if He Isn’t Blocked",2017-06-01T00:48:37+0000,NY_TIMES,0
8,"Sorry, Cavaliers. It’s Warriors (in Four, Five, Six or Seven).",2017-06-01T00:53:51+0000,NY_TIMES,0
9,Review: ‘Radio Dreams’ Builds a Spiritual Home for Stateless Souls,2017-06-01T01:02:32+0000,NY_TIMES,0
10,The Back Story on Trump and Medicaid,2017-06-01T01:07:56+0000,NY_TIMES,0
11,Trump Considers Rolling Back Obama’s Opening With Cuba,2017-06-01T01:09:27+0000,NY_TIMES,0
12,"Review: In ‘Letters From Baghdad,’ a Woman Who Trod the Sands of History",2017-06-01T01:11:56+0000,NY_TIMES,0
13,"Less Tweeting, Lawyers Beg. ‘Covfefe,’ the President Says.",2017-06-01T01:13:25+0000,NY_TIMES,0
14,White House Details Ethics Waivers for Ex-Lobbyists and Corporate Lawyers,2017-06-01T01:31:49+0000,NY_TIMES,0
15,Income Swings Are Largest Among the Poor and the Rich,2017-06-01T01:35:59+0000,NY_TIMES,0
16,"Steady Jobs, With Pay and Hours That Are Anything But",2017-06-01T01:47:06+0000,NY_TIMES,0
17,"Quotation of the Day: Steady Paycheck, Shaky Income, Rising Angst",2017-06-01T01:49:51+0000,NY_TIMES,0
18,Cowboys May Ride Off Into It,2017-06-01T02:00:06+0000,NY_TIMES,0
19,"A Mobster, a Family and the Crime That Won’t Let Them Go",2017-06-01T02:01:19+0000,NY_TIMES,0
20,Uber Limits Loss to $708 Million in First Quarter,2017-06-01T02:25:33+0000,NY_TIMES,0
21,Man Stabbed in Portland While Coming to Aid of 2 Girls Shifts Focus to Them,2017-06-01T02:38:34+0000,NY_TIMES,0
22,"Refugees and Terrorism, or Refugees and Lost Opportunity?",2017-06-01T02:57:27+0000,NY_TIMES,0
23,"‘Fargo’ Season 3, Episode 7: The World Is Wrong",2017-06-01T03:00:04+0000,NY_TIMES,0
24,Philippine Military Kills 11 of Its Soldiers in Errant Airstrike,2017-06-01T03:48:45+0000,NY_TIMES,0
25,"Pardon My Sweat, and Pass the Borscht",2017-06-01T04:00:07+0000,NY_TIMES,0
26,"Eric Goode, a New York Night-Life Impresario, Takes On Trump",2017-06-01T04:00:23+0000,NY_TIMES,0
27,At Home in Rome,2017-06-01T04:01:06+0000,NY_TIMES,0
28,What to Read Before You Head to Rome,2017-06-01T04:01:07+0000,NY_TIMES,0
29,My Rome: Still a Classic Beauty,2017-06-01T04:01:10+0000,NY_TIMES,0
30,Chinese Maker of Ivanka Trump’s Shoes Looks for Cheaper Labor,2017-06-01T04:01:32+0000,NY_TIMES,0
31,Masahiro Tanaka Takes a Step Back as the Yankees’ Lead Shrinks,2017-06-01T04:03:58+0000,NY_TIMES,0
32,"Climate Change, Kabul, Theresa May: Your Thursday Briefing",2017-06-01T04:09:18+0000,NY_TIMES,0
33,Mets’ Pitchers Were on a Roll. Their Ace Brings It to a Halt.,2017-06-01T04:09:26+0000,NY_TIMES,0
34,"With Another Quick Burst, Penguins Escape the Predators",2017-06-01T04:14:38+0000,NY_TIMES,0
35,The U.S. Is the Biggest Carbon Polluter in History. It Just Walked Away From the Paris Climate Deal.,2017-06-01T04:15:14+0000,NY_TIMES,0
36,Mr. Met’s Obscene Gesture Makes a Tough Season Even Crazier,2017-06-01T04:34:03+0000,NY_TIMES,0
37,"Houston Astros, With Six Home Runs, Win Their Seventh Straight",2017-06-01T04:42:51+0000,NY_TIMES,0
38,What’s on TV Thursday: ‘My Name Is Emily’ and ‘The Tunnel’,2017-06-01T05:00:19+0000,NY_TIMES,0
39,Word + Quiz: disputatious,2017-06-01T06:00:07+0000,NY_TIMES,0
40,Fasting and Food for Ramadan,2017-06-01T06:02:05+0000,NY_TIMES,0
41,"Hidden Away for 28 Years, Tiananmen Protest Pictures See Light of Day",2017-06-01T06:19:40+0000,NY_TIMES,0
42,Buffon’s Last Hurdle: A Champions League Crown,2017-06-01T07:00:19+0000,NY_TIMES,0
43,Latin American Pictures of the Year,2017-06-01T07:05:59+0000,NY_TIMES,0
44,The Womb Is No Protection From Toxic Chemicals,2017-06-01T07:21:05+0000,NY_TIMES,0
45,Rule-Benders Require New Rules,2017-06-01T07:21:05+0000,NY_TIMES,0
46,Trump and Merkel Hate Each Other. So What?,2017-06-01T07:21:06+0000,NY_TIMES,0
47,Disarming the Domestic Abuser,2017-06-01T07:21:23+0000,NY_TIMES,0
48,Oh Dear. The Trumps Keep Multiplying.,2017-06-01T07:21:24+0000,NY_TIMES,0
49,The Complexities of James Comey,2017-06-01T07:21:25+0000,NY_TIMES,0
50,Has the Democratic Party Gotten Too Rich for Its Own Good?,2017-06-01T07:54:22+0000,NY_TIMES,0
51,MoMA’s Makeover Rethinks the Presentation of Art,2017-06-01T07:54:36+0000,NY_TIMES,0
52,Latin American Pictures of the Year,2017-06-01T08:00:42+0000,NY_TIMES,0
53,Questions for: ‘The Motive in a Manhattan Shooting? The Statue of Liberty’,2017-06-01T08:30:03+0000,NY_TIMES,0
54,"‘Covfefe’ Proves Trump ‘Really Does Have the Best Words,’ Samantha Bee Says",2017-06-01T08:43:40+0000,NY_TIMES,0
55,A Copacabana Protest to Oust Temer,2017-06-01T08:50:02+0000,NY_TIMES,0
56,"36 Hours in Canterbury, England",2017-06-01T09:00:00+0000,NY_TIMES,0
57,I Know What You’ll Read This Summer,2017-06-01T09:00:05+0000,NY_TIMES,0
58,Is a ‘Regret Clause’ a Good Idea for Cases of Academic Dishonesty?,2017-06-01T09:00:06+0000,NY_TIMES,0
59,Paris Poisoners and a Pioneering Female Detective: Your True Crime Books for the Beach,2017-06-01T09:00:06+0000,NY_TIMES,0
60,Kareem Abdul-Jabbar: By the Book,2017-06-01T09:00:06+0000,NY_TIMES,0
61,When Is a Back Channel a Problem?,2017-06-01T09:00:25+0000,NY_TIMES,0
62,Teju Cole Pairs Text and Image to Explore the Mysteries of the Ordinary,2017-06-01T09:00:26+0000,NY_TIMES,0
63,"For a City Family, a Lakeside Second Home Beckons",2017-06-01T09:00:26+0000,NY_TIMES,0
64,Democrats’ Bid to Regain Hold on House Begins in California,2017-06-01T09:00:29+0000,NY_TIMES,0
65,"A History of Secret U.S. Channels, From Jefferson to Kushner",2017-06-01T09:00:31+0000,NY_TIMES,0
66,"Paris Agreement, MoMA, N.B.A. Finals: Your Thursday Briefing",2017-06-01T09:40:50+0000,NY_TIMES,0
67,‘The Daily’: Understanding the Paris Climate Deal,2017-06-01T09:44:32+0000,NY_TIMES,0
68,Had a Job Interview but No Callback? Here’s What to Do Next Time,2017-06-01T09:45:19+0000,NY_TIMES,0
69,Morning Agenda: Will Trump Pull U.S. From Paris Accord?,2017-06-01T09:50:17+0000,NY_TIMES,0
70,Editorial Contest Winner | ‘Losing the Internet’,2017-06-01T10:00:03+0000,NY_TIMES,0
71,"At the Movies, the Beach Is the Ultimate Freedom. And in Life?",2017-06-01T10:00:04+0000,NY_TIMES,0
72,Why Troubles at a Midsize Italian Bank Worry the E.U.,2017-06-01T10:01:21+0000,NY_TIMES,0
73,1967: Argentine Opinion Polls to Replace Congress,2017-06-01T10:03:53+0000,NY_TIMES,0
74,New York Today: He’s Your (Ferry) Captain,2017-06-01T10:05:54+0000,NY_TIMES,0
75,"As Trump Exits Paris Agreement, Other Nations Are Defiant",2017-06-01T10:09:09+0000,NY_TIMES,0
76,PPG Drops Its Pursuit of Akzo Nobel,2017-06-01T11:07:27+0000,NY_TIMES,0
77,"Movers: Deere to Expand Global Footprint, and China Guides Currency Higher",2017-06-01T11:34:04+0000,NY_TIMES,0
78,5 Must-See Shows if You’re in New York This Month,2017-06-01T12:00:06+0000,NY_TIMES,0
79,Learning Dance From Photographs: David Gordon’s Muybridge Solo,2017-06-01T12:14:31+0000,NY_TIMES,0
80,"Devon Teuscher, a Poet in Ballet Shoes, Takes On ‘Swan Lake’",2017-06-01T12:30:55+0000,NY_TIMES,0
81,California Today: Kareem Abdul-Jabbar on the Wisdom of John Wooden,2017-06-01T12:40:08+0000,NY_TIMES,0
82,Climate Losers,2017-06-01T12:40:31+0000,NY_TIMES,0
83,Ex-Obama Officials Find There’s No Place Like Their Old Law Firms,2017-06-01T13:00:26+0000,NY_TIMES,0
84,"Donald Trump Won’t Move Embassy to Jerusalem, at Least for Now",2017-06-01T13:48:29+0000,NY_TIMES,0
85,"Maybe Private Russian Hackers Meddled in Election, Putin Says",2017-06-01T13:51:40+0000,NY_TIMES,0
86,Again a Train Delay? We Feel Your Pain!,2017-06-01T14:03:59+0000,NY_TIMES,0
87,Inside Lisa Fine’s Upper East Side Apartment,2017-06-01T14:29:37+0000,NY_TIMES,0
88,"In One Fabric Designer’s Home, a Lesson on Layering Prints",2017-06-01T14:30:32+0000,NY_TIMES,0
89,"Macedonia Has New Government, but Rocky Road Ahead",2017-06-01T14:31:17+0000,NY_TIMES,0
90,"Third Gravitational Wave Detection, From Black-Hole Merger 3 Billion Light Years Away",2017-06-01T15:00:19+0000,NY_TIMES,0
91,Trump Rule Could Deny Birth Control Coverage to Hundreds of Thousands of Women,2017-06-01T15:13:59+0000,NY_TIMES,0
92,When Your Mail App Is a Snoop,2017-06-01T15:19:05+0000,NY_TIMES,0
93,Ex-British Party Leader Is Pulled Into Trump Campaign Inquiry,2017-06-01T15:23:41+0000,NY_TIMES,0
94,Daily Report: Twitter Makes the News a Little Dumber,2017-06-01T15:24:39+0000,NY_TIMES,0
95,Japan and an Anti-Crime Bill,2017-06-01T15:25:07+0000,NY_TIMES,0
96,‘Aerial America’ Turns Its Bird’s Eye on New York,2017-06-01T15:29:00+0000,NY_TIMES,0
97,The Choreographer Vicky Shick Explores Drama With the Body,2017-06-01T15:29:38+0000,NY_TIMES,0
98,"Columbia’s New Harlem Museum Opens, With Art From Its Neighbors",2017-06-01T15:30:34+0000,NY_TIMES,0
99,Northside Festival Adds Activism and Politics to the Music,2017-06-01T15:34:33+0000,NY_TIMES,0
100,"‘Angels in America,’ the Opera, in New York",2017-06-01T15:35:28+0000,NY_TIMES,0
101,Alexander Calder at the Whitney: ‘Hypermobility’ and Shifting Perspectives,2017-06-01T15:36:07+0000,NY_TIMES,0
102,‘Marvin’s Room’ Makes Its Broadway Debut with Janeane Garofalo and Lili Taylor,2017-06-01T15:37:20+0000,NY_TIMES,0
103,‘Bill Nye: Science Guy’: Fighting for the Right to Use Facts,2017-06-01T15:38:53+0000,NY_TIMES,0
104,Driven: 2017 Lincoln Continental,2017-06-01T15:43:34+0000,NY_TIMES,0
105,"Video Review: After 15-Year Break, Lincoln Continental Returns With Style",2017-06-01T15:43:38+0000,NY_TIMES,0
106,How to Be Mindful Holding a Baby,2017-06-01T15:44:48+0000,NY_TIMES,0
107,‘The Leftovers’ Leads Television’s Musical Golden Age,2017-06-01T15:46:20+0000,NY_TIMES,0
108,Food Allergies Found in Less Than 4 Percent of Americans,2017-06-01T15:49:44+0000,NY_TIMES,0
109,Chondroitin Eases the Pain of Knee Arthritis,2017-06-01T15:56:00+0000,NY_TIMES,0
110,"A New Play by Lynn Nottage, and More, Coming Soon to the Public Theater",2017-06-01T16:00:26+0000,NY_TIMES,0
111,Parents Won’t Pay for Harvard After a Year Off to Help the Poor,2017-06-01T16:00:28+0000,NY_TIMES,0
112,Gun Deal in Jeopardy for Turkish Guards Who Beat Protesters,2017-06-01T16:11:31+0000,NY_TIMES,0
113,You Look Familiar. Now Scientists Know Why.,2017-06-01T16:29:59+0000,NY_TIMES,0
114,3 Books That Help Make Sense of the Climate Change Debate,2017-06-01T16:43:50+0000,NY_TIMES,0
115,We’re Hiring a Motion Designer/Video Editor,2017-06-01T16:48:18+0000,NY_TIMES,0
116,A Sympathetic Juan Martín del Potro Advances at the French Open,2017-06-01T16:49:30+0000,NY_TIMES,0
117,Inside ‘The Daily’ With Michael Barbaro,2017-06-01T16:50:39+0000,NY_TIMES,0
118,"Et Tu, Mr. Met? Another Mascot Behaving Badly",2017-06-01T16:53:48+0000,NY_TIMES,0
119,Read the Draft Rule That Could Limit Birth Control Coverage,2017-06-01T17:01:44+0000,NY_TIMES,0
120,"The Best TV Shows and Movies New to Netflix, Amazon and More in June",2017-06-01T17:26:49+0000,NY_TIMES,0
121,"In a Brief Prep School Career, a Growing List of Sexual Misconduct Allegations",2017-06-01T17:28:52+0000,NY_TIMES,0
122,"Hours After Fires, 36 Bodies Are Found at Manila Casino",2017-06-01T17:50:55+0000,NY_TIMES,0
123,The Paris Climate Deal: What You Need to Know,2017-06-01T17:55:27+0000,NY_TIMES,0
124,"In Coral Skeletons, Microscopic Portraits of Resilience?",2017-06-01T18:00:03+0000,NY_TIMES,0
125,Inside the (Very Big) Head of Mr. Met,2017-06-01T18:01:07+0000,NY_TIMES,0
126,A Year of Picture Prompts: Over 160 Images to Inspire Writing,2017-06-01T18:03:22+0000,NY_TIMES,0
127,How a Galápagos Bird Lost the Ability to Fly,2017-06-01T18:08:09+0000,NY_TIMES,0
128,"Fyre Was Bad. For the Concert Industry, This One Could Be Worse.",2017-06-01T18:08:23+0000,NY_TIMES,0
129,Democrats Sought Inquiry of Testimony by Sessions at His Confirmation Hearing,2017-06-01T18:11:18+0000,NY_TIMES,0
130,White House Waivers May Have Violated Ethics Rules,2017-06-01T18:14:19+0000,NY_TIMES,0
131,The Bears Ears Monument,2017-06-01T18:23:13+0000,NY_TIMES,0
132,"Giuliani Can Represent Gold Trader in Iran Sanctions Case, Judge Says",2017-06-01T18:25:04+0000,NY_TIMES,0
133,"19 Father’s Day Gift Suggestions, From $15 to $470",2017-06-01T18:35:40+0000,NY_TIMES,0
134,Frick Collection Expands Pay-What-You-Wish Hours,2017-06-01T18:40:58+0000,NY_TIMES,0
135,Trump Will Withdraw U.S. From Paris Climate Agreement,2017-06-01T18:48:08+0000,NY_TIMES,0
136,"Trump Awarded a New Chinese Trademark, This Time for Catering",2017-06-01T18:48:09+0000,NY_TIMES,0
137,What We Learned About the Warriors in Game 1 of the N.B.A. Finals,2017-06-01T19:02:27+0000,NY_TIMES,0
138,"A Movie Poster Body-Shamed Snow White, and Chloë Grace Moretz Was ‘Appalled’",2017-06-01T19:09:37+0000,NY_TIMES,0
139,Exxon Vote on Climate Change Puts Other Companies on Notice,2017-06-01T19:09:42+0000,NY_TIMES,0
140,"Review: ‘Captain Underpants,’ Pretty Much What You’d Expect",2017-06-01T19:10:58+0000,NY_TIMES,0
141,Review: A Powerful Newcomer Plays an Outcast in ‘Sami Blood’,2017-06-01T19:11:32+0000,NY_TIMES,0
142,Popular People Live Longer,2017-06-01T19:16:41+0000,NY_TIMES,0
143,George Soros Accuses Viktor Orban of Turning Hungary Into ‘Mafia State’,2017-06-01T19:17:37+0000,NY_TIMES,0
144,Harvard Law School Names John Manning Its Next Dean,2017-06-01T19:22:36+0000,NY_TIMES,0
145,"Back for More! Mr. Met Returns to the Scene, and Mets Lose Again",2017-06-01T19:26:45+0000,NY_TIMES,0
146,"No, ‘Covfefe’ Was Not Trump Speaking Arabic",2017-06-01T19:29:20+0000,NY_TIMES,0
147,We May Not Be Able to Stop a North Korean Missile,2017-06-01T19:30:01+0000,NY_TIMES,0
148,Trump’s Stupid and Reckless Climate Decision,2017-06-01T19:41:42+0000,NY_TIMES,0
149,Review: ‘Tatara Samurai’ Forges a Man of Honor,2017-06-01T19:42:19+0000,NY_TIMES,0
150,What to Expect as U.S. Leaves Paris Climate Accord,2017-06-01T19:43:22+0000,NY_TIMES,0
151,U.N. and Congo Killings,2017-06-01T19:45:42+0000,NY_TIMES,0
152,"Texas Bounty Hunter Shootout Kills 3, Raising Questions",2017-06-01T19:46:28+0000,NY_TIMES,0
153,Your Next Lesson: Thirst Quenchers,2017-06-01T19:52:18+0000,NY_TIMES,0
154,Thrilling and Joyless? The Polarity of Sweet Riesling,2017-06-01T19:52:24+0000,NY_TIMES,0
155,"Review: In ‘Vincent N Roxxy,’ Love Is in the Air, N So Is Fear",2017-06-01T19:52:51+0000,NY_TIMES,0
156,U.S. to Leave Paris Climate Accord. What Happens Now?,2017-06-01T19:59:19+0000,NY_TIMES,0
157,Review: ‘The Exception’ Is a Diverting Tale Set Before Nazi Horrors Fully Emerged,2017-06-01T20:02:21+0000,NY_TIMES,0
158,Outrage Over Trump’s Climate Decision,2017-06-01T20:03:55+0000,NY_TIMES,0
159,"Paris Agreement, Philippines, Vladimir Putin: Your Friday Briefing",2017-06-01T20:04:15+0000,NY_TIMES,0
160,Review: Power Ballads as Couples Therapy in ‘Band Aid’,2017-06-01T20:05:52+0000,NY_TIMES,0
161,Review: High School Is Still Terrible for a ‘Handsome Devil’,2017-06-01T20:07:19+0000,NY_TIMES,0
162,A New Tolkien Book Was Inspired by the Author’s Own Romance,2017-06-01T20:07:46+0000,NY_TIMES,0
163,The Scope of Hate in 2017,2017-06-01T20:08:20+0000,NY_TIMES,0
164,Do You Know Polo?,2017-06-01T20:09:17+0000,NY_TIMES,0
165,‘Sense8’ Cancellation Is Netflix’s Second in a Week,2017-06-01T20:09:53+0000,NY_TIMES,0
166,"Gish Jen, on Clannishness and Jared Kushner",2017-06-01T20:11:47+0000,NY_TIMES,0
167,Latin Lunch Spot Off Times Square Draws Anything but a Tourist Crowd,2017-06-01T20:14:11+0000,NY_TIMES,0
168,The Woman Behind ‘Wonder Woman’,2017-06-01T20:14:22+0000,NY_TIMES,0
169,Watch the Veuve Clicquot Polo Classic,2017-06-01T20:15:56+0000,NY_TIMES,0
170,Conservatives on Campus,2017-06-01T20:16:17+0000,NY_TIMES,0
171,"Trump Talks Tough on Trade, but His Team Is Treading Lightly",2017-06-01T20:16:31+0000,NY_TIMES,0
172,Fabulously Floral,2017-06-01T20:18:49+0000,NY_TIMES,0
173,Classic Twist,2017-06-01T20:20:07+0000,NY_TIMES,0
174,Patterns Are The New Black,2017-06-01T20:22:14+0000,NY_TIMES,0
175,A Living Room Fit for a King,2017-06-01T20:23:33+0000,NY_TIMES,0
176,Peace Efforts May Be Another Casualty of Bombing in Afghanistan,2017-06-01T20:27:06+0000,NY_TIMES,0
177,Our Disgraceful Exit From the Paris Accord,2017-06-01T20:34:17+0000,NY_TIMES,0
178,What to See in New York Art Galleries This Week,2017-06-01T20:42:00+0000,NY_TIMES,0
179,"When the Grip Is a Woman (and the Gaffer and the Camera Operator, Too)",2017-06-01T20:44:17+0000,NY_TIMES,0
180,"Review: Esa-Pekka Salonen Brings Mahler to Carnegie, Ever So Coolly",2017-06-01T20:45:14+0000,NY_TIMES,0
181,‘Midnight Return’ and ‘Becoming Bond’: The Smuggler and the Spy,2017-06-01T20:52:36+0000,NY_TIMES,0
182,"Pop, Rock and Jazz in NYC This Week",2017-06-01T21:00:09+0000,NY_TIMES,0
183,How a Shift in U.S. Policy Could Affect Travel to Cuba,2017-06-01T21:00:34+0000,NY_TIMES,0
184,"Still Reforming Postmodern Dance, California Roots Intact",2017-06-01T21:03:02+0000,NY_TIMES,0
185,"A Proven Way to Win in Business: Have a Daughter, Hire Women",2017-06-01T21:06:07+0000,NY_TIMES,0
186,Wild Waves and Quiet Streets: 2 Artists Working From Memory,2017-06-01T21:07:17+0000,NY_TIMES,0
187,What’s New in NYC Theater,2017-06-01T21:07:46+0000,NY_TIMES,0
188,"The Military Dentist With 150,000 Instagram Followers",2017-06-01T21:08:08+0000,NY_TIMES,0
189,Review: ‘From the Ashes’ Sees Coal’s Dark Present and Dim Future,2017-06-01T21:11:16+0000,NY_TIMES,0
190,"Review: In ‘Past Life,’ Family Mysteries and Cosmic Questions",2017-06-01T21:12:14+0000,NY_TIMES,0
191,Classical Music in NYC This Week,2017-06-01T21:12:16+0000,NY_TIMES,0
192,Thoreau: American Resister (and Kitten Rescuer),2017-06-01T21:14:51+0000,NY_TIMES,0
193,"Stanley F. Whitman, Who Saw Luxury as a Shopping Center Lure, Dies at 98",2017-06-01T21:18:11+0000,NY_TIMES,0
194,How Much Watching Time Do You Have This Weekend?,2017-06-01T21:19:32+0000,NY_TIMES,0
195,"Williamsburg’s Short, Crooked Life as a City",2017-06-01T21:29:27+0000,NY_TIMES,0
196,"Yes, You Can Write More Than One Letter in a Square",2017-06-01T21:31:55+0000,NY_TIMES,0
197,Comedy in NYC This Week,2017-06-01T21:32:30+0000,NY_TIMES,0
198,"A Few Months Before Its Official Opening, Tappan Zee Bridge Is Drivable",2017-06-01T21:37:53+0000,NY_TIMES,0
199,New Electrical Brain Stimulation Technique Shows Promise in Mice,2017-06-01T21:39:21+0000,NY_TIMES,0
200,Dance in NYC This Week,2017-06-01T21:41:14+0000,NY_TIMES,0
201,When the Left Turns on Its Own,2017-06-01T21:42:39+0000,NY_TIMES,0
202,Film Series in NYC This Week,2017-06-01T21:53:24+0000,NY_TIMES,0
203,Naked (and Very Close) in the Name of Art,2017-06-01T21:53:33+0000,NY_TIMES,0
204,"In Turkey, a Hunger Strike Divides a Country in Turmoil",2017-06-01T21:58:35+0000,NY_TIMES,0
205,Art and Museums in NYC This Week,2017-06-01T22:02:05+0000,NY_TIMES,0
206,‘Climate Change Is Real’: Many U.S. Companies Lament Paris Accord Exit,2017-06-01T22:02:42+0000,NY_TIMES,0
207,"Paris Agreement, Vladimir Putin, LeBron James: Your Thursday Evening Briefing",2017-06-01T22:04:09+0000,NY_TIMES,0
208,Trump Gratuitously Rejects the Paris Climate Accord,2017-06-01T22:06:15+0000,NY_TIMES,0
209,9 New Books We Recommend This Week,2017-06-01T22:07:13+0000,NY_TIMES,0
210,Events for Children in NYC This Week,2017-06-01T22:10:41+0000,NY_TIMES,0
211,‘On Fire’ Makes Bad Habits Sound Very Sweet,2017-06-01T22:13:59+0000,NY_TIMES,0
212,From the Archives: The Original Review of ‘Sgt. Pepper’s Lonely Hearts Club Band’,2017-06-01T22:40:46+0000,NY_TIMES,0
213,Walmart Is Accused of Punishing Workers for Sick Days,2017-06-01T23:00:29+0000,NY_TIMES,0
214,Attendance Drops at Disney Parks Worldwide as Prices Rise,2017-06-01T23:08:04+0000,NY_TIMES,0
