,text,date,source,value
0,The T Culture Issue,2013-06-01T00:00:16+0000,NY_TIMES,0
1,U.S. Says It Pursues More Prosecutions on Indian Lands,2013-06-01T00:03:34+0000,NY_TIMES,0
2,"Bill Austin, Pro Bowl Guard, Dies at 84",2013-06-01T00:06:13+0000,NY_TIMES,0
3,British Columbia Opposes Planned Oil Sands Pipeline,2013-06-01T00:10:57+0000,NY_TIMES,0
4,Mississippi: Civil Liberties Groups Sue Over Prison,2013-06-01T00:11:30+0000,NY_TIMES,0
5,The Politics of Free Food,2013-06-01T00:12:54+0000,NY_TIMES,0
6,Going Mobile: Pies That Really Roll,2013-06-01T00:14:54+0000,NY_TIMES,0
7,Concern Grows as Group Disappears in Mexico,2013-06-01T00:15:41+0000,NY_TIMES,0
8,California: Marijuana Seller Takes Plea Deal,2013-06-01T00:16:02+0000,NY_TIMES,0
9,Events in New Jersey,2013-06-01T00:18:59+0000,NY_TIMES,0
10,"Robbed, She Moved Swiftly, but a Dawdler Got the Cash",2013-06-01T00:21:49+0000,NY_TIMES,0
11,U.S. Leaders for Olympics Mending Ties With I.O.C.,2013-06-01T00:25:02+0000,NY_TIMES,0
12,An Elizabethan Cyberwar,2013-06-01T00:26:09+0000,NY_TIMES,0
13,"Woods Is Not in Top Form at the Memorial, but as Usual, He Makes the Cut",2013-06-01T00:32:24+0000,NY_TIMES,0
14,"Don Oliver, NBC Correspondent, Dies at 76",2013-06-01T00:33:02+0000,NY_TIMES,0
15,How Big Is That Park? City Now Has the Answer,2013-06-01T00:45:08+0000,NY_TIMES,0
16,Dramatic Scenes From Houston Fire,2013-06-01T00:46:20+0000,NY_TIMES,0
17,The Frills Are Few. The Fees Are Not.,2013-06-01T00:51:58+0000,NY_TIMES,0
18,"To Compete, G.M. Alters a Sedan",2013-06-01T00:56:48+0000,NY_TIMES,0
19,Hunch About Bloomberg Brought Rivals Together,2013-06-01T01:00:31+0000,NY_TIMES,0
20,Orioles’ Davis Emerging as Special Slugger,2013-06-01T01:02:13+0000,NY_TIMES,0
21,Inquiry Into Obama and Bloomberg Ricin Letters Leads to Search of a Texas House,2013-06-01T01:02:23+0000,NY_TIMES,0
22,"Father Greeley, Defender of the Faithful",2013-06-01T01:04:30+0000,NY_TIMES,0
23,Untamed Melody,2013-06-01T01:10:05+0000,NY_TIMES,0
