full_title,date
@DrewGriffinCNN &amp; @CIRonline expose scams in drug rehab clinics. Watch CNN's @AC360 for more 8p ET.,2013
"Arkansas girl, 12, in critical condition with brain-eating amoeba.",2013
Commuter trains collide in western Switzerland; Swiss media report 33 injured.,2013
Verdict in Bradley Manning court-martial to be read Tuesday.,2013
Firefighters in Philadelphia responding to building collapse.,2013
Value of jewelry stolen in Cannes is close to $136M -- more than twice earlier figure -- official says.,2013
"FBI announces child prostitution crackdown: 150 arrested, 105 children rescued.",2013
"Martin Indyk, ex-U.S. ambassador to Israel, named U.S. special envoy for Israeli-Palestinian talks starting today.",2013
Pope Francis on gay priests: “If someone is gay and he searches for the Lord ... who am I to judge?”,2013
"Multiple fatalities in helicopter crash in Pennsylvania, police say.",2013
Death toll rises to at least 36 in Italy bus crash.,2013
"At least 30 killed when bus plunges off overpass in Italy, reports say.",2013
Driver of train that derailed in Spain has been charged with 79 counts of homicide by professional recklessness.,2013
"At least seven people killed Sunday in bus crash in Italy's Avellino province, Italian news agency ANSA reported.",2013
"Body of man swept away while swimming in rain-swollen North Carolina creek has been found, official says.",2013
"Peace talks between Israelis and Palestinians will formally resume Monday in Washington, U.S. State Department says.",2013
Authorities believe they have recovered body of second victim in Hudson River boating accident.,2013
Merger will create world's largest ad agency.,2013
"Robber steals $53 million in jewels in Cannes, France, police say.",2013
Israel votes to release 104 Palestinian prisoners.,2013
"Nationally syndicated morning radio show host ""Kidd"" Kraddick died Saturday at 53.",2013
"Authorities ""have probable cause to believe"" driver of boat that hit barge was intoxicated.",2013
"Bus carrying teens from camp flips in Indianapolis, killing three people.",2013
"Driver of boat that hit barge, killing bride-to-be, faces vehicular manslaughter charge.",2013
"Police call deadly Florida apartment shooting ""irrational act,"" ID gunman.",2013
"Body found in Hudson River after boating accident identified as missing bride-to-be, sheriff's office says.",2013
Authorities recover female body in search for two boaters missing after accident in Hudson river.,2013
"Musician JJ Cale, whose songs ""Cocaine"" and ""After Midnight"" were made famous by Eric Clapton, has died.",2013
"Bride-to-be and best man missing, 4 injured in Hudson River boating accident, Coast Guard says.",2013
"Police in Spain accuse driver of reckless homicide in deadly train crash, interior minister says.",2013
6 people were shot dead in South Fla. standoff before police killed the gunman.,2013
FDA warns to avoid particular brand of vitamin B supplement because it has potentially harmful anabolic steroids.,2013
"Death toll rises as protesters, police clash in Cairo.",2013
Pro-gun activist Adam Kokesh charged with carrying shotgun in D.C.,2013
Closing arguments end; Pfc. Bradley Manning's fate now with judge,2013
Obama administration says it plans to transfer 2 Guantanamo detainees to Algeria.,2013
"San Diego Mayor Filner: My behavior is ""wrong,"" will enter clinic for 2 weeks of ""intensive therapy"" in August.",2013
"San Diego Mayor Filner, accused of sexual harassment, to make 3 p.m ET statement. Will be live on CNN.",2013
"Trayvon Martin's mom: Law kept Zimmerman from being held accountable ""for this awful crime""",2013
Prosecution rests in 'Whitey' Bulger trial after 30 days.,2013
"Cleveland kidnapping suspect Castro agrees to plead guilty, serve life in prison without parole.",2013
"Officials hope to reopen vandalized Lincoln Memorial later today, after cleaning.",2013
Italian police arrest more than 100 people in Mafia crackdown.,2013
"Lincoln Memorial vandalized, will be closed until it can be cleaned up.",2013
"4 more women, including a retired Navy admiral, accused San Diego's mayor of making unwanted sexual advances.",2013
OJ Simpson tells parole board he's been a model prisoner and should be released 5 years into his 33-year sentence.,2013
Justice Dept.: Halliburton to plead guilty to destroying evidence after Deepwater Horizon spill.,2013
NTSB: Southwest jet that crash-landed at LaGuardia touched nose-gear first.,2013
"Zimmerman juror tells ABC News the man who killed Trayvon Martin ""got away with murder.""",2013
"Facebook soars 30% on strong earnings, lifting Nasdaq 0.7% higher. S&amp;P adds 0.3%, Dow ends flat.",2013
"Ariel Castro close to a plea deal, court source says.",2013
Holder wants court order forcing Texas to clear voting-rights changes with feds.,2013
"Natural gas has stopped flowing from damaged Gulf well, officials say.",2013
"More than 90 still in hospital after Spain train crash; death toll at 78, official says.",2013
"Police questioning driver in Spain train crash, official says; death toll at 77.",2013
"The woman involved in the latest Anthony Weiner scandal idealized the ex-Congressman, her friend says.",2013
"Star witness against ""Whitey"" Bulger says he cooperated with Feds because, ""I was dead either way.""",2013
Local media report more than 50 killed in train derailment in northwestern Spain.,2013
Senate OKs deal to lower interest rates on student loans. It's also expected to pass in House.,2013
Judge temporarily bars Alabama from enforcing key provision in new abortion law.,2013
Several deaths reported after fiery train derailment in Spain.,2013
Source: Caroline Kennedy to be nominated as ambassador to Japan.,2013
Fort Carson soldiers accused of sexual misconduct involving female minors.,2013
"Obama: 'America back' after recession, but wage inequality 'morally wrong.'",2013
The Duke and Duchess of Cambridge have named their son George Alexander Louis.,2013
Lawyer: Snowden hasn't yet received document that would allow him outside of Moscow airport.,2013
"Reports: NSA leaker Snowden able to leave Moscow airport, enter rest of Russia.",2013
Egyptian general calls for mass demonstrations Friday to back military.,2013
Court: British man suspected in wife's death should be extradited to South Africa.,2013
Police: Headmistress of Indian school where poisoned lunches served is arrested.,2013
2nd of 3 women found slain in Cleveland has been ID'd. Her mother had another child who was killed in December.,2013
A natural gas rig in the Gulf of Mexico exploded after having had a blowout earlier Tuesday.,2013
Las Vegas Police officer plunged to death while attempting helicopter rescue of stranded hiker. The hiker survived.,2013
Taco Bell says it will will drop kid's meals.,2013
California court denies county clerk's bid to halt same-sex marriages.,2013
"Huma Abedin on husband, Anthony Weiner: ""I love him. I have forgiven him.""",2013
Weiner admitted that his online sexting continued after he resigned from Congress.,2013
"Anthony Weiner's wife, Huma, addresses media. Watch now on #CNN.",2013
Analysts: Construction appears to have stopped at North Korean long-range missile site.,2013
"Prince William on new son: ""He's got her looks, thankfully.""",2013
NTSB to conduct full probe of Southwest nose-gear collapse in NY on Monday.,2013
Will Rolling Stone's Dzhokhar Tsarnaev cover hurt sales?,2013
ACLU wants probes into death of man with  ties to late Boston bombing suspect.,2013
U.N. report: 30 million girls still at risk of genital mutilation.,2013
"Suicide bomber in Afghanistan kills 3 coalition soldiers, 1 interpreter.",2013
"Port Authority: Minor injuries for 10 on Southwest jet at LaGuardia. ""Strong jolt"" felt.",2013
"5 passengers hurt when jet’s nose gear fails during LaGuardia landing, source says.",2013
Commissioner: Brewers' Ryan #Braun suspended for rest of MLB season for violating drug policy.,2013
"Prince Charles, wife Camilla are ""overjoyed"" at the birth of their first grandchild.",2013
"The boy born to the Duke and Duchess of Cambridge is 8 pounds 6 ounces, born at 4:24 p.m.",2013
The Duchess of Cambridge has given birth to a son.,2013
"Snowden did not access 'crown jewels' of NSA intel, official says.",2013
Judge blocks North Dakota's restrictive abortion law.,2013
"Dennis Farina, well-known TV and film character actor, has died, his representative says..",2013
"Morsy supporters, opponents fight in Cairo; 1 dead, 7 hurt, state news says.",2013
Man charged days after three bodies found in East Cleveland. Bail at $6 million.,2013
EU puts Hezbollah military wing on terror list.,2013
Royal baby is on the way; Catherine enters hospital,2013
"Quake rattles New Zealand, but no deaths reported.",2013
Chris Froome becomes the second successive Briton to win the Tour de France.,2013
"For victim of roller coaster accident, it was her first trip to Six Flags. For family, experience has been nightmare.",2013
Phil Mickelson wins British Open championship after shooting 66 in final round and finishing 3 under par overall.,2013
Cleveland police: 3 bodies found; man in custody.,2013
Correction: U.S. Marine jets dropped the bombs near the Great Barrier Reef.,2013
"US Navy aircraft, running low on fuel, dumped 4 bombs - 2 inert, 2 disarmed - near Australia's Great Barrier Reef.",2013
"King Albert II of Belgium, 79, is abdicating his throne today. His son will take over.",2013
"Bail was set at $200,000 for the man suspected of holding four men captive in a garage in Houston.",2013
Grandson of homeowner charged in garage captives case.,2013
Helen Thomas covered 10 presidents over nearly half a century.,2013
"Longtime White House journalist Helen Thomas has died at age 92, sources tell CNN.",2013
Israel to free some Palestinian prisoners as deal to resume talks emerges.,2013
5 convicted in deadly Costa Concordia cruise liner wreck in Italy.,2013
Man sets off explosives inside Beijing airport.,2013
A U.S. veteran went to North Korea to try to find remains of a fellow pilot.,2013
