full_title,date
Initial assessment of photos suggests debris found near Madagascar consistent with a Boeing 777 -- like MH370.,2015
House approves extension of federal highway program. Senate expected to approve bill this week.,2015
"Donald Trump calls mom in breast pump controversy ""vicious, horrible person.""",2015
University of Cincinnati Police Officer Ray Tensing has been fired.,2015
15-year-old boy charged as adult with murder and sexual assault in death of 8-year-old girl.,2015
University of Cincinnati police officer indicted on murder charges for shooting Samuel Dubose.,2015
"Debris found near Madagascar being examined to see if it is from missing #MH370, French military spokesman says.",2015
"Afghan Taliban founder and spiritual leader #MullahOmar died more than 2 years ago, Afghan government says.",2015
"""I was wrong to put my faith in the league,"" Patriots owner Robert Kraft says, asserting he supports QB Tom Brady.",2015
Patriots head coach expected to speak soon about Tom Brady's suspension. Watch,2015
"Tom Brady responds to ""Deflategate"" decision, says he did nothing wrong and disagrees with NFL cell phone narrative.",2015
Authorities: Pakistani police kill head of al Qaeda-linked militant group that has carried out deadly attacks.,2015
"At least 6 people killed &amp; several more believed trapped in rubble when building collapsed in India, authorities say.",2015
"Kipenzi, giraffe that captivated an Internet audience with its live birth at Dallas Zoo few months ago, has died.",2015
Fox News tweaks debate rules in a way that helps trailing Republican presidential candidates.,2015
.@RepMarkMeadows files a motion to strip @SpeakerBoehner of speakership,2015
Ex-prison worker's statements to police provide details of prisoners' plot to escape and kill her husband.,2015
"About adviser’s rape remark, @realDonaldTrump tells @CNNTonight: ""He's not speaking for me.""",2015
"At Capitol Hill march, some push overhaul of nation's top program for helping disabled find jobs.",2015
"Players' union plans to appeal NFL's Deflategate decision; Tom Brady's agent calls it a ""sham.""",2015
Email network used by Joint Chiefs chairman was taken offline after suspicious activity.,2015
Video of #SandraBland being brought to Texas jail is released.,2015
U.S. dentist sought in Zimbabwe lion death says he thought hunt was legal.,2015
"NFL commissioner said new information indicated Tom Brady tried to hide his role in ""Deflategate.""",2015
"The NFL has upheld a 4-game suspension of New England Patriots QB Tom Brady for his role in ""Deflategate"" scandal.",2015
"Convicted Israeli spy Jonathan Pollard has been granted parole and will be released November 21, his lawyer says.",2015
OSCE says it's reviewing its operations in Ukraine after one of its monitors was injured.,2015
New York prison staff member Joyce Mitchell pleads guilty to 2 charges in escape of 2 murderers.,2015
"Joyce Mitchell, prison worker charged in last month's escape of 2 murderers in N.Y., is being arraigned. Watch live:",2015
"Michel Platini to enter #FIFA presidential race, a UEFA official says.",2015
Court sentences slain Libyan leader Moammar Gadhafi's son Saif al-Islam Gadhafi to death in absentia.,2015
