full_title,date
Federal appeals court ruling allows Mississippi's lone abortion clinic to stay open.,2014
ESPN suspends Stephen A. Smith over domestic abuse remarks.,2014
Body of apparent stowaway found in U.S. Air Force C-130 that traversed Africa over 8 days.,2014
"Actor James Shigeta, -- Joseph Takagi in ""Die Hard,"" Adm. Nagumo in ""Midway"" -- has died.",2014
"For the first time, U.S. surgeon general issues skin cancer warning.",2014
"""It didn't have to come to this,"" Obama says. ""This is a choice that Russia and President Putin has made.""",2014
"The stepped-up EU and U.S. sanctions against Russia are not part of a new Cold War, Obama says.",2014
"Obama on sanctions on Russia: ""Today is a reminder that the United States means what it says.""",2014
"Obama: U.S. imposing more sanctions on Russia in energy, arms and financial sectors.",2014
Doctor who last week fell ill while battling Ebola outbreak in Sierra Leone has died.,2014
"NCAA, athletes reach settlement over handling of players who suffer head injuries.",2014
Suspect in Belgium museum shooting extradited from France to Belgium.,2014
9-year-old girl dies after being hit by plane in Florida over weekend.,2014
Hamas rejects Gaza cease-fire call from Palestinian leadership in West Bank.,2014
#OSCE official: Investigators in #Ukraine hope to access #MH17 crash site soon.,2014
"On surface of one of Saturn's icy moons, scientists have discovered possible existence of liquid water.",2014
"After more than 12 hours stuck at sea, passengers aboard a whale-watching boat could reach land Tuesday.",2014
"China's retired chief of domestic security is under investigation, the ruling Communist Party of China says.",2014
"Cousin of Afghan President Hamid Karzai died in a bombing Tuesday, a provincial spokesman says.",2014
International investigators and observers were again prevented from reaching the MH17 crash site due to fighting.,2014
Police in Florida are asking for the public's help in solving the killing of a nationally renowned law professor.,2014
U.S.: Russia violated missile treaty.,2014
Judge says estranged wife of Donald Sterling acted properly in removing husband from trust that owns the Clippers.,2014
"Charles Mozdir “changed his appearance from earlier times,” New York police commissioner says.",2014
"Shooting in attempted arrest of suspected child molester occurred at a Greenwich Village smoke shop, official says.",2014
Officers were wounded in arrest attempt that killed molestation suspect Charles Mozdir.,2014
"Police kill suspected sex offender featured on CNN’s “The Hunt” while attempting arrest, law enforcement says.",2014
"Court strikes down Va.'s same-sex marriage ban; ruling will affect W.Va., NC, SC as well",2014
"U.S. to place new sanctions on Russia this week, White House says",2014
A federal appeals court has ruled a cross can remain at NY'Cs ground zero as a historic symbol of hope:,2014
"Hamas, Israel blame each other after 10 children from refugee camp killed",2014
"In Syria, 1600 deaths reported in 10 days. Video shows militants holding severed heads on poles.",2014
