full_title,date
The Senate tried but failed to override Trump's veto on three resolutions that would prohibit US arms sales to Saudi Arabia and the UAE,2019
"Pharmaceutical companies are set to pay nearly $70 million to California for delaying cheaper generics from the market and driving up prices, state attorney general says",2019
President Trump issues full pardons to five people and commutes the sentences of two others convicted of a variety of federal crimes,2019
A 19-year-old man is identified as the suspect who killed three people and injured 12 others at a California food festival,2019
"President Trump signs a bill that extends the 9/11 Victim Compensation Fund for decades, saying it is part of a ""sacred duty"" to first responders",2019
"New UK Prime Minister Boris Johnson and girlfriend Carrie Symonds will both move into the official Downing Street residence today, a spokeswoman says",2019
"Investigators know the identity of the suspect who was killed after the deadly shooting at a California garlic festival, a law enforcement source says. A manhunt is underway for a possible second suspect.",2019
"A 6-year-old boy was among the people killed at the California garlic festival, a Gilroy city councilmember said",2019
"At least three people died in the shooting at a California festival, police say. A gunman was also killed. A hunt is on for a possible second suspect.",2019
"At least one person was killed and multiple people were injured in a shooting at a garlic festival in Gilroy, California, police say",2019
Police are responding to a shooting at the family-friendly Gilroy Garlic Festival south of San Francisco. They say the scene is still active.,2019
"At least 65 people are dead in northeastern Nigeria after a suspected attack by Boko Haram on a funeral gathering, local officials say",2019
A 16-year-old won $3 million in the Fortnite World Cup video game championship,2019
"Texas GOP Rep. John Ratcliffe, who aggressively questioned Mueller last week, will be nominated by Trump as the next director of national intelligence",2019
"Director of National Intelligence Dan Coats is expected to step down in the coming days, the New York Times reports",2019
"""The Lion King"" remains No. 1 at the box office, but Quentin Tarantino gets his highest-grossing opening weekend ever with ""Once Upon a Time In Hollywood""",2019
"Russian opposition leader Alexei Navalny has been hospitalized with an ""acute allergic reaction"" after being placed in special detention, his spokesperson says",2019
Italian authorities launch an investigation into an image leaked to a newspaper that shows a blindfolded American suspected in the killing of a police officer,2019
"Hong Kong police fire tear gas at protesters as demonstrations escalate in Sheung Wan and Sai Ying Pun, close to the Chinese government's central offices. Follow live updates:",2019
"Former MLB star David Ortiz was released from a Boston hospital more than a month after being shot in the Dominican Republic, a Red Sox spokeswoman says",2019
A Florida woman got a shock when she looked outside her Port Charlotte home: There was a 7-foot alligator in the family's swimming pool. The gator and the family are all OK.,2019
"A Los Angeles police officer died Saturday after he was shot while off-duty, the department says. No arrests have been made.",2019
Egan Bernal is set to become the first Colombian to win the Tour de France,2019
Hundreds of protesters have been arrested in Moscow during a crackdown on opposition supporters demanding free and fair elections,2019
A federal judge in Kentucky dismissed a $250 million defamation lawsuit filed by high school student Nicholas Sandmann against the Washington Post,2019
"Two 19-year-old Americans have been arrested while on vacation in Rome for the murder of an Italian police officer, Italian police told CNN",2019
"Four US athletes were hurt while celebrating the women's water polo world cup win at a nightclub when the floor collapsed, killing 2 and wounding 17",2019
"The US Coast Guard has seized 26,000 pounds of cocaine worth $350 million in several operations in the Pacific Ocean",2019
Oregon authorities are searching for a missing 2-year-old after his parents were found dead in an apparent murder-suicide in another state,2019
Hong Kong police fired tear gas into crowds of marchers protesting a mob attack that injured 45 people last weekend. Follow live updates:,2019
"At least nine boys with the Guatemalan under-15 soccer team, which is set to play in a CONCACAF tournament in Florida, were denied travel visas to the United States, the country's soccer federation said",2019
The Supreme Court rules that President Trump can use Defense Department funds to build parts of a wall at the southern border,2019
"Two dogs at an animal shelter in Alabama got out of their pens overnight and into the cat enclosure, where they killed 29 cats",2019
"A Tennessee woman was charged with first-degree murder after her newborn twins died with drugs in their systems, officials say",2019
The US women's water polo team beat Spain 11-6 to win its third straight world championship. The team has won 53 consecutive games.,2019
"Rep. Martha Roby, a Republican from Alabama, says she won't run for reelection for a sixth congressional term next year",2019
The IRS is sending warning letters to cryptocurrency holders warning them they may owe taxes on their transactions involving digital money,2019
"Sam Goodwin, a US citizen missing since May in Syria, has been released, his family said",2019
House Democrats plan to sue in federal court to obtain the secret grand jury material from special counsel Mueller's report,2019
Bad weather causes Friday's stage of the Tour de France to be stopped with less than 18 miles to go,2019
Two North Carolina bomb squad agents were injured in an explosion after being called in to help with materials found during a search in Sampson County,2019
"A radar issue is disrupting flights at Heathrow and Gatwick, the UK's first and second busiest airports",2019
"A device found in a man's backpack after he jumped onto subway tracks in New York has been deemed safe, police say",2019
"The NYPD bomb squad is examining a ""suspicious device"" found in the backpack of a man who jumped onto subway tracks in Queens, a police spokesperson says",2019
North Korea says the two missiles launched this week were intended to send a warning to South Korea,2019
Former NBA player Lorenzen Wright's ex-wife pleads guilty to planning his killing,2019
The House passes a sweeping budget and debt limit deal that averts the looming threat of a potential default on US debt. Now it heads to the Senate.,2019
Sixteen US Marines have been arrested for their alleged involvement in illegal activities ranging from human smuggling to drug-related offenses,2019
Attorney General Barr directs the US government to resume capital punishment after nearly 20 years and orders the execution of five death row inmates,2019
"Beji Caïd Essebsi, Tunisia's first democratically elected leader and the world's oldest sitting president, dies at 92",2019
"Jeffrey Epstein, the accused sex trafficker with ties to presidents, was found hurt in his jail cell, source says. The cause of the financier's injuries is not yet known.",2019
"Rapper A$AP Rocky has been charged with assault in Sweden and will remain in custody, prosecutors say",2019
Puerto Rico Gov. Ricardo Rosselló says he will step down next week after more than a week of protests calling for his resignation,2019
A federal judge blocks the Trump administration's new asylum rule that dramatically limits the ability of Central American migrants to claim asylum if they enter the US by land through Mexico,2019
"Trump vetoes three bills prohibiting arms sales to Saudi Arabia and the United Arab Emirates, rejecting an attempt by congressional lawmakers to halt the controversial weapons transfers",2019
The DOJ won't prosecute Attorney General Barr or Commerce Secretary Ross after the House voted earlier this month to hold them in criminal contempt,2019
"North Korea has launched at least one short range projectile, according to an initial assessment described by a US defense official",2019
"In his first comments after Mueller's testimony, President Trump said it was ""a very good day"" and called the investigation a hoax",2019
"Mueller condemns Trump's 2016 embrace of WikiLeaks at his second hearing: ""Problematic is an understatement""",2019
