full_title,date
Blasts in northern Nigerian city of Kano hit Christian area previously targeted by Islamic militants - witnesses say,2013
"Prison housing hundreds of Taliban is attacked by militants, Pakistani officials say",2013
"Reports of at least 30 people injured in train collision in Granges-pres-Marnand, Switzerland",2013
Man arrested in Manchester after female campaigner received rape threats on Twitter is bailed until September,2013
"Juror jailed for 2 months in London for Facebook post describing man on trial as ""a paedophile""",2013
"Pope Francis (@Pontifex) on women priests: ""The Church has spoken and says 'no' ... that door is closed.""",2013
Pope Francis tells reporters: Who am I to judge gay people?,2013
NHS Direct seeking to pull out of 111 non-emergency telephone service in England due to severe problems,2013
"Key district in #Homs recaptured by Syria government forces after fierce fighting, state TV says",2013
"At least 44 killed in attacks on mainly Shia areas around Iraq, officials say",2013
At least 29 killed &amp; 100 wounded by blasts in mostly Shia areas of Baghdad,2013
Spanish train crash driver Francisco Garzon provisionally charged with negligent homicide,2013
"Death toll in Italian coach crash rises to at least 24, rescuers say",2013
"At least 7 dead as coach carrying about 40 passengers crashes near Avellino, southern Italy",2013
A 21-year-old man from the Manchester area is arrested over harassment offences after Twitter abuse of campaigner,2013
"The Israeli cabinet has approved the release of dozens of Palestinian prisoners, officials say",2013
France's Publicis and US firm Omnicom merge to create world's largest advertising company,2013
"Jewels worth 40m euros (£34.5m; $53m) stolen as man holds up jewellery exhibition in Cannes, French officials say",2013
The Israeli cabinet approves a bill to put any peace treaty with Palestinians to a referendum,2013
"US singer-songwriter JJ Cale dies of heart attack, aged 74",2013
Spanish train driver accused of 'reckless manslaughter' over Wednesday's derailment that killed 78 - minister,2013
Blast reported in Tunis suburb ahead of state funeral for murdered politician Mohamed Brahmi,2013
"Detained driver of train that derailed killing 78 people refuses to answer police questions, Spanish media say",2013
Update: At least 39 people killed in market bombing in northern Pakistan,2013
"Two people killed in Alexandria, #Egypt, in clashes between supporters of army and those of ousted President Morsi",2013
"At least 12 people reported killed after two bombs explode in a market in northern Pakistan, reports say",2013
"Ariel Castro, 53, sentenced to life without parole plus another 1,000 years over kidnapping of 3 #Cleveland women",2013
"No torture &amp; no death penalty for ex-CIA worker Edward #Snowden if he returns to US, justice department tells Russia",2013
"Former IMF chief Dominique Strauss-Kahn is to face trial on pimping charges, French prosecutors say",2013
Former BBC broadcaster Stuart Hall's sentence for sexually abusing girls increased from 15 months to 30 months,2013
"15-month sentence for former BBC broadcaster Stuart Hall for sexually abusing girls was unduly lenient, judges say",2013
"Tunisia's Brahmi killed with same gun as fellow opposition figure Belaid, Salafist is main suspect - minister",2013
Spanish police formally detain the driver of train that derailed on Wednesday killing 78 people and injuring scores,2013
Authorities in #Egypt order ousted President Mohammed Morsi detained over alleged links to Hamas,2013
Tunisair cancels all flights on Friday as Tunisia's biggest union calls general strike over politician's killing,2013
"At least 14 killed in bomb attack in town of Muqdadiya, north-east of Baghdad, Iraqi officials say",2013
"More than 100,000 people killed in Syria conflict, UN Secretary General Ban Ki-moon says",2013
"One of the drivers in #Galicia train crash placed under formal investigation, Spanish police say",2013
"Tunisian opposition politician Mohamed Brahmi shot dead, reports say, second political assassination this year",2013
Correction: #Galicia train crash thought to be deadliest in Spain since 1972,2013
"Update: 2 year sentence, suspended for 12 months, for SAS sniper Sgt Danny Nightingale over illegally held pistol",2013
Spanish PM Rajoy declares 3 days of national mourning for victims of #Galicia train crash,2013
SAS sniper Sgt Danny Nightingale sentenced to two years by military court in Wiltshire for illegally having pistol,2013
"30% of British Army personnel describe morale as low - up from 26% last year, #MoD report shows",2013
Head of regional government in #Galicia declares 7 days of mourning for victims of Spanish train tragedy,2013
"""We are on the right track - building an economy for hardworking people"" - PM @David_Cameron on UK GDP figures",2013
"The UK economy grew by 0.6% in the three months to June, figures from the Office for National Statistics reveal",2013
"Death toll in #Galicia train crash rises to at least 77, say Spanish officials",2013
"China charges disgraced politician Bo Xilai with bribery, corruption and abuse of power - state media",2013
"Spanish PM Mariano Rajoy expresses ""solidarity"" with #Galicia rail crash victims - at least 35 killed",2013
"At least 10 reported killed as carriages overturn &amp; rip open in train crash in #Galicia, NW Spain",2013
"At least 4 people reportedly killed as train derails in #Galicia, north-west Spain",2013
US federal judge throws out attempts by city workers to block Detroit's declaration of bankruptcy. Background:,2013
Duke and Duchess of Cambridge name their baby son George Alexander Louis,2013
The name of the #RoyalBaby is expected to be announced shortly,2013
"Police searching for man missing in Thirlmere Reservoir, Cumbria, find a body",2013
"US to delay sale of four F-16 fighter jets to Egypt, where unrest continues",2013
"Nadine Dorries MP ordered to repay £3,000 of expenses but cleared of ""deliberate attempt to profit""",2013
"Scott Snowden and Robert Jennings guilty of murder of 3 members of Sharkey family in Helensburgh, Argyll &amp; Bute",2013
Jane Austen is to feature on the next £10 note - replacing Charles Darwin - the Bank of England announces,2013
"Edward #Snowden plans to stay at Moscow airport for now &amp; hasn't received official pass to leave, lawyer says",2013
"Teenager Dyson Allen guilty of manslaughter of 4 siblings who died in fire at their home in Freckleton, Lancs",2013
"Former NSA contractor Edward #Snowden to get pass allowing him to leave Moscow's Sheremetyevo airport, reports say",2013
"Former CIA contractor Edward Snowden has received documents allowing him to leave Moscow airport, Russian reports say",2013
Indian police arrest headteacher of school where 23 children died of food poisoning after eating meal last week,2013
Queen arrives at Kensington Palace to visit Duke and Duchess of Cambridge and great-grandson,2013
Man charged with murder of PC Keith Blakelock in London in 1985 is remanded in custody,2013
