full_title,date
IOC president Jacques Rogge invites world's athletes to compete at London 2012 #Olympics,2011
"#Breivik remanded in custody for eight weeks; newspapers, visitors & letters will be banned until September 26th",2011
#Breivik charged with acts of terrorism: to be kept in complete isolation for four weeks,2011
Police in Norway have confirmed 10 people were killed when a gunman opened fire at a youth camp near #Oslo,2011
US President Barack Obama says events in #Oslo are reminder that world has role in stopping acts of terrorism,2011
"Norway police say they believe #Oslo bomb and youth camp shooting are connected, according to local news agency NTB.",2011
"Police say seven people killed and two badly injured after #Oslo bomb blast, Reuters report. Live:",2011
Norwegian channel TV2 say several people killed at Labour Party Youth Camp near Oslo,2011
One person has been arrested at Labour Party Youth Camp near Oslo where shots were fired earlier,2011
Norwegian police say a person has opened fire at a youth gathering near #Oslo,2011
"Norwegian prime minister Jens Stoltenberg says all cabinet ministers are safe following ""very serious"" blast in #Oslo",2011
Norwegian government minister tells BBC News that some people are still trapped in buildings after #Oslo explosion.,2011
#Oslo police confirm explosion was a bomb. Live:,2011
"At least one person has been killed, several injured, in #Oslo explosion, Norwegian broadcaster NRK reports. Live:",2011
A 'huge explosion' damages government buildings and injures several people in central #oslo,2011
British PM David Cameron says NI chief James Murdoch still has questions to answer in parliament,2011
"Fifth patient has died at Stepping Hill Hospital, Gtr Manchester after receiving contaminated saline",2011
"A fourth patient has died at Stepping Hill Hospital, Greater Manchester; nurse in police custody on suspicion of murder",2011
"First picture of #Atlantis touching down after final mission, bringing #Nasa's 30-year #shuttle programme to close",2011
"#Atlantis touches down for final time, bringing #Nasa's 30-year #shuttle programme to close",2011
UK Prime Minister says he'll make a 'profound' apology if it turns out ex-NOTW editor Andy Coulson had misled him,2011
#UN declares famine in two drought-hit areas of rebel-controlled #Somalia - southern Bakool & Lower Shabelle,2011
Rebekah Brooks gives 'personal apologies' to #hacking victims: 'What happened at #NOTW was horrific & abhorrent',2011
Rupert #Murdoch tells MPs he has not considered resigning: 'I'm the best person to clear this up',2011
Rupert #Murdoch hearing with MPs suspended after scuffle with member of public. Man taken away by police,2011
Rupert #Murdoch tells MPs: 'This is the most humble day of my life',2011
Met Police Assistant Commissioner John #Yates resigns,2011
Metropolitan Police Commissioner Sir Paul Stephenson has resigned. Read the latest here:,2011
"Former News International Chief Executive, Rebekah Brooks arrested by police investigating phone #hacking",2011
"Rupert #Murdoch & son James will give evidence to Commons Culture, Media & Sport Committee, says News Corp Spokesman",2011
Rupert #Murdoch's News Corporation confirms it has withdrawn its bid for control of #BSkyB,2011
"News Corp withdraws bid for control of #BSkyB, BBC's @Peston says",2011
"Police investigating phone #hacking have made eight arrests so far, PM David Cameron says",2011
"PM David Cameron announces an inquiry into #hacking, #NOTW and press ethics, led by Lord Justice Leveson",2011
British MP calls on Prime Minister David Cameron to make enquiries to see if victims of Sept 11th were #hacked,2011
"Chair of Culture, Media & Sport comm: now ""some confusion"" whether Murdochs and #Brooks will appear before committee",2011
Culture Secretary Jeremy Hunt refers News Corp bid for control of BSkyB to Competition Commission with immediate effect,2011
Sunday Times alleged to have targeted personal information of ex-PM Gordon Brown at time he was Chancellor,2011
"Space shuttle Atlantis has safely taken off from Cape Canaveral, on its final mission. Full live coverage here:",2011
"Space shuttle Atlantis is about to make its final lift off from Cape Canaveral, Florida. Watch it unfold live here:",2011
British Gas says it will raise gas bills by an average of 18% and electricity bills by an average of 16% from 18 August,2011
PM David Cameron promises 'full public inquiry' into phone #hacking & second inquiry into 'culture of British press' LIVE,2011
"This Sunday will be last ever edition of News of the World newspaper, News International's James #Murdoch says",2011
Royal British Legion drops #NOTW as its campaigning partner & expresses 'revulsion' at latest phone #hacking revelations,2011
"British soldier missing in #Afghanistan found dead, MoD says; family has been informed",2011
War crimes judge enters 'not guilty' plea on behalf of ex-Bosnian Serb army head Ratko #Mladic after he refuses to plead,2011
Ex-Bosnian Serb army chief Ratko #Mladic removed from war crimes court by judge after warning over constant interruptions,2011
Petra Kvitova has beaten Maria Sharapova 6-3 6-4 to win the Wimbledon women's singles title,2011
Dominique Strauss-Kahn freed from house arrest; bail money returned; travel documents withheld - Reuters,2011
"Prosecutors 'will agree' to free Dominique Strauss-Kahn from house arrest without bail, AP source says",2011
"FIRST PICTURE: William and Catherine, Duke & Duchess of Cambridge, arrive in Canada on first overseas tour",2011
Duke and Duchess of Cambridge touch down in Canada on their first official overseas tour #royalvisit,2011
"95% of police staff who handle 999 calls not at work today due to #strike, Met Police commissioner Paul Stephenson says",2011
"More than 11,000 schools in England affected by #strike, latest figures from Department for Education reveal",2011
#Greek government wins majority in favour of five year austerity plan. Watch LIVE,2011
"At least 10 people reported dead after gunmen and suicide bombers attack Kabul's Intercontinental Hotel, officials say",2011
"Afghan police: At least one suicide bomber detonated in Kabul Intercontinental Hotel, no casualties yet reported - AP",2011
France's Christine Lagarde has been chosen as the first ever female chief of the International Monetary Fund (IMF),2011
"There will be no retrial of convicted killer Levi #Bellfield on charge of attempting to abduct Rachel Cowles, CPS says",2011
Levi #Bellfield has been given a whole-life jail term for the murder of schoolgirl Milly Dowler,2011
PM David Cameron announces consultation on 'new criminal offence of squatting' in sentencing reform bill,2011
PM David Cameron says 50% jail discount plan scrapped as it was 'too lenient and sends wrong message to criminals',2011
#Syria President Bashar al-Assad in rare public speech accuses 'saboteurs' of 'spreading violence in name of freedom',2011
Juror Joanne Fraill jailed for eight months for contempt of court in 'Facebook juror' case,2011
S.Africa charity chief Jeremy Ractliffe found not guilty of possessing uncut gems mentioned by Naomi Campbell in Taylor blood diamond trial,2011
