full_title,date
"US imposing sanctions with ""bigger bite"" on Russian energy, finance &amp; arms sectors, President Obama says",2014
"EU has adopted range of fresh economic sanctions against Russia over the conflict in Ukraine, EU sources say",2014
"China's former security chief Zhou Yongkang under investigation for violations of party discipline, state media say",2014
England cricketer Moeen Ali told by ICC he can't wear pro-Gaza wristbands during  Test match,2014
"Cousin of Afghanistan's President Karzai, Hashmat Karzai, killed by a suicide bomber in Kandahar",2014
"60 people were killed in #Gaza during night of intense Israeli shelling, Palestinian health officials say",2014
#Gaza: Home of Hamas chief Ismail Haniyeh hit in Israeli strike - no casualties reported,2014
"US judge rules LA Clippers basketball team can be sold, despite objections of banned co-owner Donald Sterling",2014
"Tory MP David Ruffley to retire from Parliament at next election, after accepting common assault caution",2014
Gaza strikes at Al-Shifa Hospital &amp; Al-Shati Refugee Camp appear to be Islamic Jihad fire - Israel military spokesman,2014
"At least four Israelis killed and four wounded after mortar fire from Gaza hits border area, Israeli media report",2014
2 Gaza blasts at hospital &amp; park: - Israel says misfired Hamas rockets - Palestinian officials say Israeli airstrikes,2014
Blast killing at least 7 in a Gaza park caused by misfiring Hamas rocket - Israel Defense Forces tell BBC,2014
"Israeli airstrike hits compound of main hospital in Gaza, causing casualties - Palestinian officials",2014
"UK to send '""battle group"" of 1,350 personnel to Poland for exercise as part of Nato initiative - defence secretary",2014
"""In the name of humanity, the violence must stop,"" United Nations chief Ban Ki-moon says of Gaza conflict",2014
Watch UN Secretary General Ban Ki-moon deliver speech on Gaza crisis following his visit to Middle East,2014
International police team abandons efforts to reach Ukraine MH17 crash site as heavy fighting erupts,2014
Court in the Netherlands orders Russia to pay $50bn in damages to shareholders of defunct oil giant Yukos,2014
"Over 1,100 killed in fighting between pro-Russian rebels &amp; government forces in east #Ukraine since April - UN",2014
"Downing of Malaysian plane #MH17 in east #Ukraine may constitute ""war crime"", UN human rights chief Navi Pillay says",2014
"#Gaza: UN Security Council calls for ""immediate unconditional humanitarian ceasefire""",2014
France and Germany join the US and UK in advising their nationals in Libya to leave immediately,2014
"Hamas is violating the 24-hour ceasefire it has announced, Israeli PM Benjamin Netanyahu says",2014
Palestinian militant group Hamas declares Gaza ceasefire after Israel ended earlier truce amid rocket fire from Gaza,2014
At least 36 people killed in Libyan city of Benghazi in clashes between government troops and Islamist militants,2014
Israel says it is resuming military operations in Gaza as Hamas militants fire rockets into Israel,2014
"Israel accepts UN request for 24-hour Gaza truce, but military to take action if it is breached - senior official",2014
"Hamas fires rockets into Israel, rejecting a four-hour extension by Israel to the 12-hour truce observed on Saturday",2014
"Briton Mike Harvey, who was kidnapped in Yemen in February, has been released safely, Foreign Office says",2014
"Israel to extend Gaza ceasefire by four hours (21:00 GMT), military spokesman tells BBC - no response yet from Hamas",2014
"Gaza death toll passes 1000, Palestinian medical sources say, after 19 days of Israeli offensive",2014
"Foreign ministers from US, Europe and Middle East call for extension of 12-hour humanitarian truce in Gaza",2014
"US evacuates embassy in Libyan capital, Tripoli following clashes between rival militias",2014
"Israel and Hamas agree to 12-hour Gaza truce on Saturday brokered by US secretary of state, reports say",2014
"""We are working towards 7-day humanitarian ceasefire that could lead to long-term truce,"" US secretary of state says",2014
"There's no military solution to #Gaza crisis, all parties must find a way through dialogue - UN secretary general",2014
Live now: US secretary of state &amp; UN secretary general hold news briefing in Egypt on #Gaza conflict,2014
"Israel's security cabinet rejects Gaza ceasefire proposal from US Secretary of State John Kerry, officials say",2014
Foreign Office confirms death of British man on board Air Algerie flight #AH5107,2014
"Ben Blakeley, jailed for minimum of 20 years at Oxford Crown Court for murder of ex-girlfriend Jayden Parkinson",2014
"34-year-old Rosdeep Adekoya admits culpable homicide of her son, Mikaeel Kular, at Edinburgh Crown Court",2014
Mother pleads guilty to killing three-year-old Mikaeel Kular in Edinburgh in January,2014
"No survivors from Air Algerie AH5017 flight that crashed with 116 people on board, says French President Hollande",2014
"As UK economy moves 0.2% ahead of 2008 pre-crisis peak, @George_Osborne thanks ""hard work of British people""",2014
"UK economy grew by 0.8% in second quarter of 2014, official figures show",2014
BSkyB reports slight slip in annual pre-tax profit to £1.1bn from £1.2bn in previous year,2014
"Royal Bank of Scotland expects pre-tax profits of £2.65bn for first half of 2014 but warns of ""bumps in road ahead""",2014
"Wreckage found in Mali from Air Algerie plane which crashed with 116 on board, says Burkina Faso army",2014
"Death toll since start of operation in #Gaza now 797, Gaza Health Ministry says",2014
"Hamas leader Khaled Meshaal gives exclusive interview to the BBC, watch on @BBCNews at Ten",2014
#Hamas leader Khaled Meshaal speaks exclusively to the BBC's @stephensackur,2014
"French soldiers find wreckage from #AH5017 in central Mali, French channel BFMTV reports",2014
BBC's @stephensackur speaks exclusively to Hamas leader Khaled Meshaal in Doha as #Gaza #Israel conflict continues,2014
"Ben Blakeley, 22, guilty of murdering pregnant ex-girlfriend Jayden Parkinson, whose body was found in Oxfordshire",2014
Ukrainian prime minister offers government's resignation in protest at parliament's failure to pass reforms,2014
#Gaza Ministry of Health now says at least 15 killed &amp; 200 injured at UN school in Beit Hanoun,2014
"12 people killed after UN-run school in Beit Hanoun hit by shell fire, #Gaza Ministry of Health says",2014
"Missing flight #AH5017 from Burkina Faso to Algiers has crashed, Algerian aviation official tells Reuters",2014
Christian woman spared death for apostasy meets Pope at Vatican after arriving from Sudan,2014
"Islamist group Isis orders women aged 11 to 46 in Mosul, Iraq, to undergo female genital mutilation, UN says",2014
#AH5017 pilot contacted control tower in Niger's capital Niamey to change course because of a storm,2014
"Iraqi parliament elects Kurdish politician Fouad Massoum as country's next president, succeeding Jalal Talabani",2014
"""Likely many"" French passengers on board Algerian flight #AH5017, France's transport minister says - live updates",2014
Report into undercover police finds Scotland Yard unit gathered information on 18 justice campaigns over 35 years,2014
"Missing flight #AH5017 had 110 passengers and six crew on board, Algerian officials say",2014
Air Algerie - Algeria's national airline - says it has lost contact with one of its planes flying from Burkina Faso,2014
UK's new foreign secretary urges Israeli PM to work towards quick ceasefire agreement in #Gaza,2014
"Poland broke human rights convention in helping CIA render terror suspects, European Court of Human Rights finds",2014
Sudanese woman who was spared death sentence for renouncing Islam has flown to Italy,2014
Attack on bus carrying prisoners north of Iraqi capital Baghdad leaves at least 60 people dead - security sources,2014
