full_title,date
Last Thursday's 38.7C in Cambridge confirmed as highest temperature ever officially recorded in UK,2019
"Fight between rival gangs in northern Brazilian prison has left more than 50 dead, officials say",2019
Carl Beech jailed for 18 years for making false allegations of murder and child sexual abuse against public figures,2019
"US government schedules five executions, reversing two-decade lapse in federal use of death penalty",2019
"Up to 150 people may have drowned in shipwreck off the coast of Libya, UN refugee agency says",2019
"Tunisia's first freely-elected president Beji Caid Essebsi has died, aged 92, the country's presidency says",2019
Puerto Rico Governor Ricardo Rosselló is to step down after leaked obscenity-laden messages sparked protests.,2019
Dominic Raab named as foreign secretary by UK PM Boris Johnson   Follow live updates:,2019
Priti Patel appointed as home secretary by UK PM Boris Johnson  Follow live updates:,2019
Sajid Javid has been appointed chancellor by UK PM Boris Johnson  Follow live updates:,2019
"Boris Johnson says Brexit ""doubters"" are wrong and UK will leave EU on 31 October, in his first speech as PM",2019
Boris Johnson elected new Conservative leader in ballot of party members and will become UK PM on Wednesday,2019
"Football star Cristiano Ronaldo will not face charges after being accused of rape, US prosecutors say",2019
"Jo Swinson becomes first female Liberal Democrat leader, after beating Sir Ed Davey in poll of party members",2019
Man found guilty of making false allegations of murder and child sexual abuse against string of UK public figures,2019
Conservative MP for Dover Charlie Elphicke charged with three counts of sexual assault against two women,2019
"India successfully launches Chandrayaan-2 mission to the Moon, where it is due to land in September",2019
Philip Hammond tells BBC he intends to resign as chancellor to Theresa May if Boris Johnson becomes UK PM,2019
"British Airways suspends flights to Egyptian capital Cairo for seven days ""as a precaution""",2019
"One of the tankers seized in the Gulf has been allowed to continue its journey, after the ship was boarded by armed guards, the tanker's operator said",2019
"UK Foreign Secretary Jeremy Hunt says he is ""extremely concerned"" by the seizure of two tankers by Iran – one British flagged, one British owned",2019
"British-flagged oil tanker has been seized in the Gulf by Iranian Revolutionary Guard, Iran media say",2019
"James Goddard, 29, who shouted abuse at MP Anna Soubry outside Parliament admits public order offences in court",2019
"Strong earthquake shakes Athens, knocking out telecoms and power in parts of the Greek capital",2019
"Fourteen people injured, some seriously, after two cars are involved in a collision in Stevenage, Hertfordshire",2019
Iran says a “foreign tanker” it detained has been smuggling oil – but it hasn't yet been confirmed it's the same vessel Iran says it gave assistance to on Sunday,2019
Iran says foreign oil tanker it gave assistance to in the Gulf on Sunday has been impounded for smuggling oil,2019
"Suspected arson attack at top Japan anime studio leaves at least 10 dead, police say",2019
"Ebola crisis in DR Congo is a public health emergency of international concern, WHO says, after more than 1,600 die",2019
"Manchester bomber's brother, Hashem Abedi, arrested for murder after being extradited to the UK from Libya",2019
Iraqi Kurdistan attack: Reports now say one Turkish diplomat was among two people killed,2019
Mexican drug baron El Chapo is sentenced to life in prison plus 30 years by a US court,2019
"Three Turkish diplomats shot dead at restaurant in Iraqi Kurdish city of Erbil, security sources tell the BBC",2019
Sudan's ruling military council and opposition leaders sign power-sharing accord after all-night talks to end crisis,2019
EU Parliament narrowly approves Ursula von der Leyen as new head of European Commission,2019
"The three London Bridge attackers, who killed eight and injured 48 in 2017, lawfully killed by police, inquest says",2019
