full_title,date
Former BBC horse racing commentator Sir Peter O'Sullevan dies aged 97,2015
"Taliban leader Mullah Omar died in 2013, Afghan government says",2015
Afghan intelligence agency spokesman tells BBC that Taliban leader Mullah Omar died in Pakistan hospital,2015
Michel #Platini confirms he'll stand in #Fifa election,2015
"Afghan government investigating reports that Taliban leader Mullah Omar is dead, spokesman says",2015
"Taliban leader Mullah Omar has died, Afghan government sources say, but the militant group has not commented",2015
One person reported dead as hundreds tried to enter Channel Tunnel terminal in Calais on Tuesday night,2015
"About 2,000 migrants tried to enter Channel Tunnel terminal in Calais on Monday night, operator Eurotunnel says",2015
"""Nobody should be president for life,"" Barack Obama warns African leaders",2015
Two people who triggered closure of Manchester Royal Infirmary's casualty unit test negative for Mers virus,2015
Former PM &amp; spy chief will also face Libya firing squad alongside Saif al-Islam Gaddafi,2015
"Saif al-Islam Gaddafi, son of Libya's ex-leader Colonel Gaddafi, sentenced to death over war crimes in 2011 uprising",2015
"UK economy grew by 0.7% from April to June, @ONS says",2015
"Statement from Lord Sewel, who's quit as UK peer after sex &amp; drugs scandal",2015
Lord Sewel resigns from UK Parliament after being filmed allegedly taking drugs with sex workers,2015
Remains found at site of explosion at mill in Bosley by police looking for fourth missing person,2015
"Lord Sewel given ""leave of absence"" from House of Lords after being filmed allegedly taking drugs with prostitutes.",2015
Manchester Royal Infirmary temporarily shuts A&amp;E unit after suspected Middle Eastern Respiratory Syndrome outbreak,2015
"Lord Sewel must quit over sex &amp; drugs claims, ex-Commons speaker Baroness Boothroyd tells BBC",2015
Lord Sewel suspended from Labour Party after being filmed allegedly taking drugs with sex workers in UK,2015
"Bobbi Kristina Brown, daughter of late singer Whitney Houston, dies aged 22, after several months in a coma",2015
Briton Chris Froome crosses finish line to win second #TourDeFrance title #TDF2015,2015
Turkey calls Nato meeting to discuss military operations against Islamic State group and Kurdish separatists PKK,2015
"Because of rain, #TDF2015 organisers stop race clock. Chris Froome is guaranteed to win if he crosses finish line",2015
#Mogadishu hotel blast latest:  - At least 10 killed - Al-Shabaab claims responsibility,2015
"Deadly bomb blast in Somalia at hotel in Mogadishu used by diplomats and government officials, witnesses say",2015
"Lord Speaker Baroness D'Souza says Lord Sewel drugs ""revelations shocking &amp; unacceptable""",2015
"Lord Sewel drugs allegations ""referred to Metropolitan Police for investigation""",2015
"""No suggestion of terrorism as motive"" after car tries to crash through #TourDeFrance barriers",2015
"Lord Sewel resigns as deputy speaker of UK House of Lords after newspaper drug allegations, reports say",2015
