,text,date,source,value
0,Cellphone in New Role: Loyalty Card,2010-06-01T00:00:30+0000,NY_TIMES,0
1,"Three Men and a Video Camera, Out to Reveal Urban Truths",2010-06-01T00:08:25+0000,NY_TIMES,0
2,Paterson Now Focuses on Layoffs to Cut Budget,2010-06-01T00:14:03+0000,NY_TIMES,0
3,"Iraq’s Psyche, Through a Green Zone Prism",2010-06-01T00:14:44+0000,NY_TIMES,0
4,Airline Reward Programs Pay Off Less Frequently,2010-06-01T00:16:30+0000,NY_TIMES,0
5,Throwing a Lifeline to a Teenager in Need,2010-06-01T00:17:30+0000,NY_TIMES,0
6,"Who Should Be Called Soldier, and Who Shouldn’t",2010-06-01T00:17:32+0000,NY_TIMES,0
7,Obama Improvises After Speech Rainout,2010-06-01T00:17:36+0000,NY_TIMES,0
8,Pletcher Adds a Colt to the Belmont Stakes,2010-06-01T00:17:58+0000,NY_TIMES,0
9,Make Kendra’s Law Permanent,2010-06-01T00:19:43+0000,NY_TIMES,0
10,Raid Complicates U.S. Ties and Push for Peace,2010-06-01T00:20:15+0000,NY_TIMES,0
11,Compromise Sought Over A.I.G. Unit,2010-06-01T00:23:37+0000,NY_TIMES,0
12,Gender Breakdown in Schools for Gifted: ‘It’s Kind of Weird’,2010-06-01T00:29:41+0000,NY_TIMES,0
13,Reform for the Next Census,2010-06-01T00:32:55+0000,NY_TIMES,0
14,"It’s Up to You, Mr. Holder",2010-06-01T00:35:51+0000,NY_TIMES,0
15,Louisianan Becomes Face of Anger on Spill,2010-06-01T00:39:28+0000,NY_TIMES,0
16,The Booming Voice of the Bayou,2010-06-01T00:39:41+0000,NY_TIMES,0
17,Gender Gap for the Gifted in City Schools ,2010-06-01T00:40:54+0000,NY_TIMES,0
18,So You Still Want to Choose Your Senator?,2010-06-01T00:41:53+0000,NY_TIMES,0
19,Backward at Bagram ,2010-06-01T00:47:48+0000,NY_TIMES,0
20,"Behind Unassuming Walls, a War of Words Among Co-op Board Members",2010-06-01T00:53:20+0000,NY_TIMES,0
21,A Private School’s Ads Imply Public School Slippage,2010-06-01T00:54:20+0000,NY_TIMES,0
22,"Owners Stop Paying Mortgages, and Stop Fretting",2010-06-01T00:55:23+0000,NY_TIMES,0
23,Break in Protocol for a Rock Star With Putin,2010-06-01T00:57:32+0000,NY_TIMES,0
24,Our Epic Foolishness,2010-06-01T00:58:28+0000,NY_TIMES,0
25,Bloggingheads: Palin's New Neighbor,2010-06-01T01:02:25+0000,NY_TIMES,0
26,BP Tries Again to Divert Oil Leak With Dome,2010-06-01T01:06:01+0000,NY_TIMES,0
27,European Central Bank’s Report Issues Warning,2010-06-01T01:16:13+0000,NY_TIMES,0
28,Jamaica Strains to Fill Void Left by Gang Bosses,2010-06-01T01:16:30+0000,NY_TIMES,0
29,20 Questions in a Quest for Meaning,2010-06-01T01:24:34+0000,NY_TIMES,0
30,The Oil Plume,2010-06-01T01:29:19+0000,NY_TIMES,0
31,Alabama Candidate Tries Obama Coalition Style ,2010-06-01T01:40:09+0000,NY_TIMES,0
32,"Chinese Supercomputer Is Ranked World’s Second-Fastest, Challenging U.S. Dominance",2010-06-01T01:41:32+0000,NY_TIMES,0
33,"
China: Earthquake Death Toll Increased",2010-06-01T01:45:06+0000,NY_TIMES,0
34,Iran Moves to Thwart Protests Ahead of Election Anniversary,2010-06-01T01:47:57+0000,NY_TIMES,0
35,"In Review, Europe Accuses China of Protectionism",2010-06-01T01:56:48+0000,NY_TIMES,0
36,Inquiry Faults Ex-Canadian Leader on Cash From Lobbyist,2010-06-01T01:57:57+0000,NY_TIMES,0
37,Bed Bod,2010-06-01T02:00:09+0000,NY_TIMES,0
38,Canada: Passenger on Flight Identified,2010-06-01T02:01:56+0000,NY_TIMES,0
39,Microsoft in Venture for Health Database in Canada,2010-06-01T02:01:59+0000,NY_TIMES,0
40,Sweden’s Soderling Is a Force to Be Reckoned With,2010-06-01T02:02:38+0000,NY_TIMES,0
41,New Way to Crown Winners in Games That End in Ties,2010-06-01T02:04:39+0000,NY_TIMES,0
42,"Suddenly, Duke Ends Long Road to a Title",2010-06-01T02:11:53+0000,NY_TIMES,0
43,Corrections,2010-06-01T02:14:55+0000,NY_TIMES,0
44,Banking Shares Are Looking Up,2010-06-01T02:22:26+0000,NY_TIMES,0
45,An American at the Bolshoi,2010-06-01T02:23:54+0000,NY_TIMES,0
46,Perez Has Become a Joking Matter,2010-06-01T02:24:06+0000,NY_TIMES,0
47,"Racing Silks in Every Color, Provided You Wear a Small",2010-06-01T02:26:03+0000,NY_TIMES,0
48,"Ukrainian Ex-Pat, in His Homeland, Wins World Rapid Cup",2010-06-01T02:41:50+0000,NY_TIMES,0
49,"Reflection, Relaxation and a Taste of Summer",2010-06-01T02:43:17+0000,NY_TIMES,0
50,Security Council Debates Criticism of Israeli Raid,2010-06-01T02:43:53+0000,NY_TIMES,0
51,This Bench Belongs in a Dugout ,2010-06-01T02:44:31+0000,NY_TIMES,0
52,Justices Share Devotion to Baseball,2010-06-01T02:44:34+0000,NY_TIMES,0
53,Young Americans Embrace Rigors of the Bolshoi ,2010-06-01T02:49:59+0000,NY_TIMES,0
54,American Strike Is Said to Kill a Top Qaeda Leader,2010-06-01T02:57:17+0000,NY_TIMES,0
55,The States of War,2010-06-01T03:09:09+0000,NY_TIMES,0
56,Path to Victory Starts With Reyes on Base,2010-06-01T03:17:10+0000,NY_TIMES,0
57,Americans at the Bolshoi,2010-06-01T03:34:01+0000,NY_TIMES,0
58,Lottery Numbers,2010-06-01T03:35:45+0000,NY_TIMES,0
59,Queens Man Is Critically Injured in Garage Explosion,2010-06-01T03:46:16+0000,NY_TIMES,0
60,Grasso: Stopping Flash Crashes Starts With 1 Set of Rules,2010-06-01T03:47:10+0000,NY_TIMES,0
61,The Transatlantic Crisis: Europe’s Endangered Banks,2010-06-01T03:48:48+0000,NY_TIMES,0
62,"3,000 Pages of Financial Reform, but Still Not Enough",2010-06-01T03:49:53+0000,NY_TIMES,0
63,U.S. Bank Failure Total Rises to 77,2010-06-01T03:50:03+0000,NY_TIMES,0
64,"Parkmerced’s Owners Bet on Raising the Rent, and Lost",2010-06-01T03:51:29+0000,NY_TIMES,0
65,Removing Federal Aid From Bank Ratings,2010-06-01T03:53:44+0000,NY_TIMES,0
66,World’s Biggest Games Brought to Tiny Screens,2010-06-01T03:55:02+0000,NY_TIMES,0
67,Consumers Get a Chance to Go Commercial,2010-06-01T04:01:12+0000,NY_TIMES,0
68,Quality Road Wins Met Mile,2010-06-01T04:02:05+0000,NY_TIMES,0
69,Ask the Dancers: Young Americans in a Russian Bastion,2010-06-01T04:05:43+0000,NY_TIMES,0
70,"China's Manufacturing Sector Grew in May, but at a Slower Pace",2010-06-01T04:07:18+0000,NY_TIMES,0
71,Swiss Report Slams Government on UBS Crisis,2010-06-01T04:09:50+0000,NY_TIMES,0
72,Blackhawks Win Again but Cut It Close,2010-06-01T04:09:52+0000,NY_TIMES,0
73,Cocktails of the Italian Avant-Garde in TriBeCa,2010-06-01T04:13:48+0000,NY_TIMES,0
74,Photo Replay: May 31,2010-06-01T04:20:05+0000,NY_TIMES,0
75,Lewis: Shorting Reform,2010-06-01T04:20:08+0000,NY_TIMES,0
76,Fitch Downgrades Spain’s Credit Rating,2010-06-01T04:28:10+0000,NY_TIMES,0
77,Afghan and U.S. Forces Begin Effort to Reclaim Remote Area From Taliban,2010-06-01T04:29:27+0000,NY_TIMES,0
78,Word of the Day | impeach,2010-06-01T04:40:34+0000,NY_TIMES,0
79,Start-Ups Offer Bargains for Users’ Data,2010-06-01T04:45:07+0000,NY_TIMES,0
80,Three BP Fuel Oil Traders in U.S. Quit,2010-06-01T04:46:20+0000,NY_TIMES,0
81,"On Quiet Day, Markets in Europe End Mixed",2010-06-01T05:00:18+0000,NY_TIMES,0
82,Banksy Work Is Moved After Threats,2010-06-01T05:28:01+0000,NY_TIMES,0
83,"News Quiz | June 1, 2010",2010-06-01T05:30:14+0000,NY_TIMES,0
84,"After Theft, Paris Museum Is to Reopen",2010-06-01T05:31:26+0000,NY_TIMES,0
85,Fans Say Farewell to Dio,2010-06-01T05:35:22+0000,NY_TIMES,0
86,E.C.B.’s Report Issues Warning for Banks,2010-06-01T05:36:31+0000,NY_TIMES,0
87,"Perez Gets Call, but by Then All Was Said and Done",2010-06-01T06:13:32+0000,NY_TIMES,0
88,Unknown Warriors,2010-06-01T06:22:49+0000,NY_TIMES,0
89,Verhofstadt: Europe’s Banks,2010-06-01T06:27:57+0000,NY_TIMES,0
90,Dubai Holding Reports $6.2 Billion 2009 Loss,2010-06-01T06:59:34+0000,NY_TIMES,0
91,Kitanachelin,2010-06-01T07:00:58+0000,NY_TIMES,0
92,On the Go and Hungry? Try an ‘Appy’ Meal,2010-06-01T07:03:20+0000,NY_TIMES,0
93,Rakoff Clarifies View on Rating Agencies,2010-06-01T07:04:44+0000,NY_TIMES,0
