,text,date,source,value
0,"Even With a Struggling Stephen Drew on Bench, the Yankees Go Quietly Against the A’s",2015-06-01T00:10:00+0000,NY_TIMES,0
1,Dennis Hastert’s Name Removed by Alma Mater,2015-06-01T00:29:58+0000,NY_TIMES,0
2,"Louis Johnson, Bassist and Singer for the Brothers Johnson, Dies at 60",2015-06-01T00:34:25+0000,NY_TIMES,0
3,"E.C.B. Policy Meeting, U.S. Employment and the Greek Repayment Deadline",2015-06-01T00:39:27+0000,NY_TIMES,0
4,Treasury Auctions Set for the Week of June 1,2015-06-01T00:45:20+0000,NY_TIMES,0
5,Up on the Roof: Top-Floor Attractions Help Maximize Revenues,2015-06-01T00:48:15+0000,NY_TIMES,0
6,U.S. Citizens Held in Yemen by Houthis,2015-06-01T00:53:27+0000,NY_TIMES,0
7,And They’re Off: Crowd Numbers Will Be Smaller at the Belmont Stakes,2015-06-01T00:54:37+0000,NY_TIMES,0
8,"For Charter Communications Chief, Time Warner Cable Is a Long-Sought Prize",2015-06-01T00:57:32+0000,NY_TIMES,0
9,"For Swapped Taliban Prisoners From Guantánamo Bay, Few Doors to Exit Qatar",2015-06-01T01:03:51+0000,NY_TIMES,0
10,"Prices Are Down, but Saudis Keep Oil Flowing",2015-06-01T01:06:22+0000,NY_TIMES,0
11,Use of Tasers Is Scrutinized After Walter Scott Shooting,2015-06-01T01:10:26+0000,NY_TIMES,0
12,Removing the Fangs From Ty Cobb’s Notoriety,2015-06-01T01:22:12+0000,NY_TIMES,0
13,‘Viagra for Women’ Gets Push for F.D.A. Approval,2015-06-01T01:23:40+0000,NY_TIMES,0
14,Rand Paul Takes On ‘Eye Roll’ Caucus to Oppose Data Gathering in Patriot Act,2015-06-01T01:30:36+0000,NY_TIMES,0
15,Motorola’s Antitrust Lawsuit May Head to Top Court,2015-06-01T01:31:10+0000,NY_TIMES,0
16,"A Gap in Surveillance, but Ways Around It",2015-06-01T01:31:18+0000,NY_TIMES,0
17,"For Ana Ivanovic, a History of Success but an Unexpected Win",2015-06-01T01:32:32+0000,NY_TIMES,0
18,George Zimmer Starts an ‘Uber for Tailors’,2015-06-01T01:33:19+0000,NY_TIMES,0
19,"Opera House Hotel in the Bronx Gets High Marks From Guests, if They Can Get There",2015-06-01T01:36:21+0000,NY_TIMES,0
20,"Betrayed by the 76ers, a Warriors Fan Is Born",2015-06-01T01:44:42+0000,NY_TIMES,0
21,Academics Seek a Big Splash,2015-06-01T01:49:07+0000,NY_TIMES,0
22,Torrential Rain and Floods Mire Parts of New York City,2015-06-01T01:55:34+0000,NY_TIMES,0
23,Signature Moment Has Eluded This Generation of Musketeers ,2015-06-01T02:07:23+0000,NY_TIMES,0
24,Popular Demand,2015-06-01T02:14:35+0000,NY_TIMES,0
25,‘Silicon Valley’ Recap: Should Gilfoyle Actually Be Pied Piper’s C.E.O.?,2015-06-01T02:30:22+0000,NY_TIMES,0
26,Bringing a Little Color to a Passage at the 191st Street Station,2015-06-01T02:33:16+0000,NY_TIMES,0
27,"Touring the Bronx With Lloyd Ultan, a Borough Institution",2015-06-01T02:50:30+0000,NY_TIMES,0
28,‘Curious Incident’ and ‘Hamilton’ Are Big Winners at Drama Desk Awards,2015-06-01T03:00:25+0000,NY_TIMES,0
29,‘Veep’ Recap: An Infestation of Mediocrity,2015-06-01T03:00:55+0000,NY_TIMES,0
30,Blackhawks Coach Joel Quenneville Still Marvels at Turn of Events,2015-06-01T03:03:24+0000,NY_TIMES,0
