,text,date,source,value
0,North Carolina to Investigate After Concerns Raised at Children’s Hospital,2019-06-01T00:03:16+0000,NY_TIMES,0
1,A New Threat From Trump and Old Questions About Its Effectiveness,2019-06-01T00:06:48+0000,NY_TIMES,0
2,"There Are 472,000 Words in the Dictionary. For the Spelling Bee, That May Not Be Enough.",2019-06-01T00:08:41+0000,NY_TIMES,0
3,What to Watch Today at the French Open,2019-06-01T00:12:46+0000,NY_TIMES,0
4,Let’s Hear It for the Average Child,2019-06-01T00:17:50+0000,NY_TIMES,0
5,"Army Corps Under Fire: In a Flood, It Released More Water",2019-06-01T00:21:49+0000,NY_TIMES,0
6,"Justice Dept. Keeps Wiretaps Secret in Flynn Case, Rejecting Judge’s Order",2019-06-01T00:32:33+0000,NY_TIMES,0
7,The High Church of the Low Blow,2019-06-01T00:34:06+0000,NY_TIMES,0
8,"Trump to Give Arthur Laffer, Tax-Cut Champion, the Presidential Medal of Freedom",2019-06-01T01:07:23+0000,NY_TIMES,0
9,Justice Dept. Explores Google Antitrust Case,2019-06-01T01:10:45+0000,NY_TIMES,0
10,"N.S.A. Denies Its Cyberweapon Was Used in Baltimore Attack, Congressman Says",2019-06-01T01:13:51+0000,NY_TIMES,0
11,"Corrections: June 1, 2019",2019-06-01T01:24:34+0000,NY_TIMES,0
12,Takes Heat From,2019-06-01T01:40:01+0000,NY_TIMES,0
13,"El Paso Immigration Center Is Dangerously Overcrowded, Inspector General Warns",2019-06-01T02:04:30+0000,NY_TIMES,0
14,Trump Administration Strips India of Special Trade Status,2019-06-01T02:18:42+0000,NY_TIMES,0
15,Quotation of the Day: Push to End Penalties for Oldest Profession,2019-06-01T02:24:59+0000,NY_TIMES,0
16,"Prosecutors, Wary of Appearances, Deliberated On How to Explain Smollett Decision",2019-06-01T03:46:56+0000,NY_TIMES,0
17,On Politics: The Biggest Stories of the Week,2019-06-01T04:18:07+0000,NY_TIMES,0
18,Alexander Wang: Spring 2020,2019-06-01T04:56:03+0000,NY_TIMES,0
19,What’s on TV Saturday: ‘Ask Dr. Ruth’ and ‘Bad Times at the El Royale’,2019-06-01T05:00:05+0000,NY_TIMES,0
20,The Week in Arts: Idris Elba Revives Luther; Margaret Thatcher Sees the Queen,2019-06-01T06:00:09+0000,NY_TIMES,0
21,"‘Balkan Spring’ Turns to Summer, and Hopes for Change Dim",2019-06-01T07:16:59+0000,NY_TIMES,0
22,The Doctor Who Stayed Behind to Save Babies in His Long-Suffering Homeland,2019-06-01T07:27:44+0000,NY_TIMES,0
23,Fact-Checking Elizabeth Warren on the Campaign Trail,2019-06-01T09:00:05+0000,NY_TIMES,0
24,Elizabeth Gilbert’s ‘City of Girls’ Delivers a Love- and Booze-Filled Romp Through 1940s New York,2019-06-01T09:00:06+0000,NY_TIMES,0
25,"In the Kentucky Governor’s Race, It’s an Unpopular Man vs. an Unpopular Party",2019-06-01T09:00:07+0000,NY_TIMES,0
26,What Kenan Thompson Can’t Travel Without,2019-06-01T09:00:07+0000,NY_TIMES,0
27,How Can I Avoid a Rent Increase?,2019-06-01T09:00:07+0000,NY_TIMES,0
28,Champions League Final Preview: Liverpool or Tottenham?,2019-06-01T09:00:07+0000,NY_TIMES,0
29,11 of Our Best Weekend Reads,2019-06-01T09:00:07+0000,NY_TIMES,0
30,"Hotel Review: Kartrite Resort & Indoor Waterpark, Monticello, N.Y.",2019-06-01T09:00:07+0000,NY_TIMES,0
31,Man Who Posed as Saudi Prince and Defrauded Investors Out of $8 Million Is Sent to Prison,2019-06-01T09:00:07+0000,NY_TIMES,0
32,"As Trade War Spreads to Mexico, Companies Lose a Safe Harbor",2019-06-01T09:00:08+0000,NY_TIMES,0
33,5 Writers on the Summers They Will Never Forget,2019-06-01T09:00:12+0000,NY_TIMES,0
34,"After SpaceX Starlink Launch, a Fear of Satellites That Outnumber All Visible Stars",2019-06-01T09:00:12+0000,NY_TIMES,0
35,A ‘Leap of Faith’ for Two Scholars of Theology,2019-06-01T10:00:01+0000,NY_TIMES,0
36,With the Blessing of a Power Ranger,2019-06-01T10:00:01+0000,NY_TIMES,0
37,A Golf Lesson With Bridget Moynahan,2019-06-01T10:00:02+0000,NY_TIMES,0
38,A Conversation With the ‘Queen of Cake’,2019-06-01T10:00:02+0000,NY_TIMES,0
39,The Paparazzi Staked Outside Ivanka Trump and Jared Kushner’s D.C. Home,2019-06-01T10:00:02+0000,NY_TIMES,0
40,Pope Francis Seeks to Mend Open Wounds With Orthodox Church in Romania,2019-06-01T10:08:01+0000,NY_TIMES,0
41,Is This the End for Netanyahu?,2019-06-01T10:12:07+0000,NY_TIMES,0
42,Fairy-Tale College Applications,2019-06-01T11:00:02+0000,NY_TIMES,0
43,"A Foul Ball, an Injured Little Girl and Another Cycle of Anguish",2019-06-01T11:00:07+0000,NY_TIMES,0
44,A Drug Prolonged Life in Younger Women With Advanced Breast Cancer,2019-06-01T11:30:12+0000,NY_TIMES,0
45,Happy Global Running Day,2019-06-01T12:00:01+0000,NY_TIMES,0
46,"José Antonio Reyes, Former Arsenal Player, Dies in Car Crash at 35",2019-06-01T12:11:42+0000,NY_TIMES,0
47,"Philip Green, U.K. Fashion Mogul, Charged With Assault in U.S. in Groping Case",2019-06-01T12:28:55+0000,NY_TIMES,0
48,"‘You Don’t Have to Be in Des Moines.’ Democrats Expand Primary Map, Spurred by Social Media.",2019-06-01T12:35:33+0000,NY_TIMES,0
49,Suspect in Virginia Beach Shooting Was a Longtime City Employee,2019-06-01T12:52:51+0000,NY_TIMES,0
50,What Are Mexico’s Biggest Exports to the United States?,2019-06-01T13:00:01+0000,NY_TIMES,0
51,Virginia Beach Shooting: A City Grieves Its Workers a Day After Horror,2019-06-01T13:29:39+0000,NY_TIMES,0
52,"Former N.F.L. Player Keith Mumphery, After Settling Lawsuit, Plots a Comeback",2019-06-01T14:00:10+0000,NY_TIMES,0
53,12 New Books to Watch For in June,2019-06-01T14:00:22+0000,NY_TIMES,0
54,Summer Baking Bucket List,2019-06-01T14:11:39+0000,NY_TIMES,0
55,A Gun Killed My Son. So Why Do I Want to Own One?,2019-06-01T14:20:23+0000,NY_TIMES,0
56,2019 French Open: Serena Williams and Naomi Osaka Lose in the Third Round,2019-06-01T14:32:43+0000,NY_TIMES,0
57,Congress Weighs Whether to Allow Guantánamo Prisoners to Travel to the U.S. for Medical Care,2019-06-01T14:59:21+0000,NY_TIMES,0
