,text,date,source,value
0,Defending Lil’ Kim,2016-06-01T00:00:04+0000,NY_TIMES,0
1,Federal Monitor's First Report of Correction Department,2016-06-01T00:08:45+0000,NY_TIMES,0
2,Federal Monitors for Rikers Island Cite Progress and Violence,2016-06-01T00:08:48+0000,NY_TIMES,0
3,Women Report Assaults at German Music Festival,2016-06-01T00:14:12+0000,NY_TIMES,0
4,General Mills Recalls Some Flour After Consumers Fall Ill,2016-06-01T00:14:55+0000,NY_TIMES,0
5,Israeli Officials Seek Ways to Combat Boycott Effort,2016-06-01T00:29:32+0000,NY_TIMES,0
6,"For Undocumented Immigrants, a License to Teach",2016-06-01T00:34:21+0000,NY_TIMES,0
7,"In China, Homeowners Find Themselves in a Land of Doubt",2016-06-01T00:34:46+0000,NY_TIMES,0
8,Elections Board Aide Leaked Memo Critical of de Blasio’s Fund-Raising,2016-06-01T00:56:23+0000,NY_TIMES,0
9,Cheryl Mills Deposition,2016-06-01T01:02:58+0000,NY_TIMES,0
10,Hillary Clinton Aide Says Little Thought Was Given to Potential Issues Over Private Email,2016-06-01T01:03:01+0000,NY_TIMES,0
11,David Wright’s Neck Injury Puts James Loney on First Base for Mets,2016-06-01T01:05:42+0000,NY_TIMES,0
12,Shari Redstone Intensifies War of Words at Viacom,2016-06-01T01:06:06+0000,NY_TIMES,0
13,"Nuclear Plants, Despite Safety Concerns, Gain Support as Clean Energy Sources",2016-06-01T01:08:40+0000,NY_TIMES,0
14,"Innocence Established, Former Florida Fugitive Now Runs for Fun",2016-06-01T01:15:48+0000,NY_TIMES,0
15,An Excerpt From Trump University’s 'Sales Playbook’,2016-06-01T01:48:24+0000,NY_TIMES,0
16,"Testimony From Ronald Schnackenberg, a Former Employee of Trump University",2016-06-01T01:48:24+0000,NY_TIMES,0
17,"Testimony From Corrine Sommer, a Former Employee of Trump University",2016-06-01T01:48:25+0000,NY_TIMES,0
18,"Testimony From Jason Nicholas, a Former Employee of Trump University",2016-06-01T01:48:25+0000,NY_TIMES,0
19,Former Trump University Workers Call the School a ‘Lie’ and a ‘Scheme’ in Testimony,2016-06-01T01:48:28+0000,NY_TIMES,0
20,Trial Begins for Ex-D.E.A. Employees Who Owned Strip Club,2016-06-01T01:49:55+0000,NY_TIMES,0
21,"Ice Cream Man Attacked Midtown Pretzel Vendor With Bat, Police Say",2016-06-01T01:58:28+0000,NY_TIMES,0
22,Decent Work For All Men and Women,2016-06-01T02:00:55+0000,NY_TIMES,0
23,U.S. Military Deaths in Operations Against ISIS,2016-06-01T02:01:54+0000,NY_TIMES,0
24,Mets’ Owners to Begin Paying Settlement Owed in Madoff Fraud Case,2016-06-01T02:09:54+0000,NY_TIMES,0
25,"Rick MacLeish, One of the Flyers’ Broad Street Bullies, Dies at 66",2016-06-01T02:20:33+0000,NY_TIMES,0
26,National Briefing,2016-06-01T02:34:11+0000,NY_TIMES,0
27,"Not Many Teams Have Yankees’ Number, but the Blue Jays Are Memorizing It",2016-06-01T02:47:10+0000,NY_TIMES,0
28,"Noah Syndergaard Sparkles in Relief, but Mets Blow 4-0 Lead",2016-06-01T02:57:32+0000,NY_TIMES,0
29,Girl With Zika Virus Is Born at a New Jersey Hospital,2016-06-01T03:02:59+0000,NY_TIMES,0
30,"Girl, 15, Is Fatally Shot in Brooklyn Apartment",2016-06-01T03:36:15+0000,NY_TIMES,0
31,SEC Expected to Exclude Transfers Who Have a History of Violence,2016-06-01T03:52:53+0000,NY_TIMES,0
32,First Rise in U.S. Death Rate in Years Surprises Experts,2016-06-01T04:01:34+0000,NY_TIMES,0
33,Word of the Day + Quiz | mauve,2016-06-01T04:02:45+0000,NY_TIMES,0
34,"Pro Boxers Target 2020 Games, if Not This Year’s",2016-06-01T04:19:49+0000,NY_TIMES,0
35,"Jeff Bezos, Riding High, Defends Decision to Buy Washington Post",2016-06-01T05:00:00+0000,NY_TIMES,0
36,What’s on TV Wednesday,2016-06-01T05:00:05+0000,NY_TIMES,0
37,"Corrections: June 1, 2016",2016-06-01T05:09:43+0000,NY_TIMES,0
38,Quotation of the Day,2016-06-01T05:09:48+0000,NY_TIMES,0
39,A Photographer’s Homage to His Blind Parents,2016-06-01T07:00:49+0000,NY_TIMES,0
40,Everybody Into the Pool,2016-06-01T07:21:04+0000,NY_TIMES,0
41,"Clinton’s Fibs, and Her Opponents’ Double Whoppers",2016-06-01T07:21:04+0000,NY_TIMES,0
42,Legal Aid With a Digital Twist,2016-06-01T07:21:04+0000,NY_TIMES,0
43,Belated Justice in Chad and Argentina,2016-06-01T07:21:20+0000,NY_TIMES,0
