,text,date,source,value
0,Beijing Exhibiting New Assertiveness in South China Sea,2012-06-01T00:08:50+0000,NY_TIMES,0
1,What if the City Banned Sales of Junk Food to Minors?,2012-06-01T00:12:39+0000,NY_TIMES,0
2,Mets Owners’ Settlement With Madoff Trustee Is Approved,2012-06-01T00:14:23+0000,NY_TIMES,0
3,House Rejects Bill to Ban Sex-Selective Abortions,2012-06-01T00:18:51+0000,NY_TIMES,0
4,Hockey’s Highs and Lows From a Maestro of the Mic,2012-06-01T00:33:46+0000,NY_TIMES,0
5,To Gulp or to Sip? Debating a Crackdown on Big Sugary Drinks,2012-06-01T00:38:49+0000,NY_TIMES,0
6,Another High-Profile Failure for a Justice Dept. Watchdog,2012-06-01T00:43:27+0000,NY_TIMES,0
7,Clouded Forecast,2012-06-01T00:45:20+0000,NY_TIMES,0
8,Government to Increase E. Coli Tests in Raw Beef,2012-06-01T00:46:03+0000,NY_TIMES,0
9,Prosecutors Try to Prove Gupta’s Link to Galleon Trades,2012-06-01T00:51:26+0000,NY_TIMES,0
10,"Research in Motion, Struggling, Ponders a Dim Future",2012-06-01T00:57:53+0000,NY_TIMES,0
11,"At All Things Digital Conference, Talk of Disruptions",2012-06-01T00:58:48+0000,NY_TIMES,0
12,The Wrong Résumé,2012-06-01T01:00:53+0000,NY_TIMES,0
13,Cases Close for Philadelphia Diocese Official,2012-06-01T01:02:22+0000,NY_TIMES,0
14,The Austerity Agenda,2012-06-01T01:06:20+0000,NY_TIMES,0
15,Father-Son Record in New York Fire Department,2012-06-01T01:07:10+0000,NY_TIMES,0
16,Pizza Hut Tries the Sandwich Market Again,2012-06-01T01:10:31+0000,NY_TIMES,0
17,The Segmentation Century,2012-06-01T01:20:00+0000,NY_TIMES,0
18,"For Sale: 4 Weedy, Rusty Relics of a Doomed Rail Project",2012-06-01T01:24:40+0000,NY_TIMES,0
19,Lottery Numbers,2012-06-01T01:27:07+0000,NY_TIMES,0
20,Judge Blocks Florida’s Voter Drive Rules,2012-06-01T01:28:48+0000,NY_TIMES,0
21,"Blame Game, European-Style",2012-06-01T01:29:06+0000,NY_TIMES,0
22,Do the Bishops Have a Case Against Obama?,2012-06-01T01:30:12+0000,NY_TIMES,0
23,When Friends Get Together and Riff,2012-06-01T01:31:06+0000,NY_TIMES,0
24,Florida’s Discriminatory Voter Purge,2012-06-01T01:35:12+0000,NY_TIMES,0
25,"A Country Singer Comes Out, Very Carefully",2012-06-01T01:43:12+0000,NY_TIMES,0
26,Rondo Provides Vision of the Celtics’ Future,2012-06-01T01:45:17+0000,NY_TIMES,0
27,Syrian Government Investigates Massacre and Finds Syrian Government Blameless,2012-06-01T01:47:14+0000,NY_TIMES,0
28,Eleanor Roosevelt Would Be Appalled,2012-06-01T01:49:30+0000,NY_TIMES,0
29,"Label of Gay Is No Longer Defamatory, Court Rules",2012-06-01T01:54:48+0000,NY_TIMES,0
30,Talk About Sex. Have It. Repeat.,2012-06-01T01:56:39+0000,NY_TIMES,0
31,"Jack Twyman, N.B.A. Star Known for Off-Court Assist, Dies at 78",2012-06-01T01:57:20+0000,NY_TIMES,0
32,"After Recount, Republican’s Opponent Concedes a State Senate Race in Brooklyn",2012-06-01T01:59:54+0000,NY_TIMES,0
33,"In Cleaned-Up City, a Package Tour of the Seedy Past",2012-06-01T02:00:02+0000,NY_TIMES,0
34,The Myth of the Businessman-President,2012-06-01T02:00:43+0000,NY_TIMES,0
35,What Past Performance May Portend,2012-06-01T02:00:54+0000,NY_TIMES,0
36,The Rights of Female Soldiers,2012-06-01T02:03:38+0000,NY_TIMES,0
37,An Obnoxious Guy Meets His Comeuppance,2012-06-01T02:05:14+0000,NY_TIMES,0
38,Silver Presses Governor on Proposal for Disabled,2012-06-01T02:08:29+0000,NY_TIMES,0
39,A TV Detective Is Sent to the Big Screen,2012-06-01T02:10:41+0000,NY_TIMES,0
40,A Ban Too Far,2012-06-01T02:12:34+0000,NY_TIMES,0
41,Quicker Routine May Create a Hitch in Na’s Scoring,2012-06-01T02:14:01+0000,NY_TIMES,0
42,Timeline: Philadelphia Archdiocese Trial,2012-06-01T02:14:41+0000,NY_TIMES,0
43,A Prison Conversion for a Ku Klux Klan Leader,2012-06-01T02:17:22+0000,NY_TIMES,0
44,"Family of Boy, 12, Who Hanged Himself Points to Bullying",2012-06-01T02:18:37+0000,NY_TIMES,0
45,Two Locations Chosen to Annoy the Other Side,2012-06-01T02:24:42+0000,NY_TIMES,0
46,From Managing a Casino to Coaching Lacrosse,2012-06-01T02:25:18+0000,NY_TIMES,0
47,Why Do Americans Love Royalty?,2012-06-01T02:27:01+0000,NY_TIMES,0
48,"Flashes of a Day in 2010, All Over the World",2012-06-01T02:29:45+0000,NY_TIMES,0
49,Formula One’s I.P.O. May Be Delayed,2012-06-01T02:31:40+0000,NY_TIMES,0
50,Txt 4 Ur Candidate,2012-06-01T02:32:22+0000,NY_TIMES,0
51,Do People Like Being Featured in Facebook Ads?,2012-06-01T02:34:38+0000,NY_TIMES,0
52,Notable Deaths of 2012,2012-06-01T02:36:32+0000,NY_TIMES,0
53,"Coach Keeps Focus on Winning, Without Losing Sight of Everything Else",2012-06-01T02:40:57+0000,NY_TIMES,0
54,"On Facebook, ‘Likes’ Become Ads",2012-06-01T02:43:11+0000,NY_TIMES,0
55,Russian Church Is a Strong Voice Opposing Intervention in Syria,2012-06-01T02:51:36+0000,NY_TIMES,0
56,Devils Looking to Restart Their Offense in Game 2,2012-06-01T02:59:31+0000,NY_TIMES,0
57,Greene Is Expecting His Workload to Grow,2012-06-01T03:06:43+0000,NY_TIMES,0
58,U.S. Liaisons Are Restored to Outpost in Pakistan,2012-06-01T03:09:25+0000,NY_TIMES,0
59,Former Undercover Queens Detective Acquitted on 2010 Charges,2012-06-01T03:20:51+0000,NY_TIMES,0
60,"At Yonkers, Anger and Shrugs Over Trainer’s Suspension",2012-06-01T03:24:08+0000,NY_TIMES,0
61,"In Analysis of Skulls, Following the Path From T. Rex to Falcon",2012-06-01T03:28:42+0000,NY_TIMES,0
62,Names of the Dead,2012-06-01T03:33:19+0000,NY_TIMES,0
63,A Night at Yonkers Raceway,2012-06-01T03:34:38+0000,NY_TIMES,0
64,Kazakhstan: 13 Die at a Border Post,2012-06-01T03:40:29+0000,NY_TIMES,0
65,Corrections: June 1,2012-06-01T03:44:13+0000,NY_TIMES,0
