,class,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
0,0,"['cellphone', 'new', 'role', 'loyalty', 'card']",0.3846153846153845,0.0,0.0,0.0,0.0,0.4,0.23136941176470596,0.23814285714285716
1,0,"['three', 'men', 'video', 'camera', 'reveal', 'urban', 'truths']",0.7692307692307692,0.0,0.0,0.0,0.0,0.2,0.16149647058823535,0.5194285714285715
2,0,"['paterson', 'focuses', 'layoffs', 'cut', 'budget']",0.5384615384615384,0.0,0.0,0.0,0.0,0.3333333333333333,0.22352941176470587,0.5357142857142857
3,0,"['iraq', 'psyche', 'green', 'zone', 'prism']",0.4615384615384615,0.0,0.0,0.0,0.0,0.26666666666666666,0.13202823529411767,0.4761428571428572
4,0,"['airline', 'reward', 'programs', 'pay', 'less', 'frequently']",0.4615384615384615,0.0,0.0,0.0,0.0,0.4666666666666666,0.32772705882352937,0.20414285714285715
5,0,"['throwing', 'lifeline', 'teenager', 'need']",0.5384615384615384,0.0,0.0,0.0,0.0,0.3333333333333333,0.17647058823529416,0.7142857142857143
6,0,"['called', 'soldier']",0.5384615384615384,0.0,0.0,0.0,1.0,0.26666666666666666,0.1435294117647059,1.0
7,0,"['obama', 'improvises', 'speech', 'rainout']",0.30769230769230765,0.0,0.0,0.0,0.0,0.4666666666666666,0.39764705882352935,0.2857142857142857
8,0,"['pletcher', 'adds', 'colt', 'belmont', 'stakes']",0.5384615384615384,0.0,0.0,0.0,0.0,0.3333333333333333,0.18823529411764706,0.5357142857142857
9,0,"['make', 'kendra', 'law', 'permanent']",0.23076923076923075,0.0,0.0,0.0,0.0,0.4,0.15294117647058825,0.23814285714285716
10,0,"['raid', 'complicates', 'ties', 'push', 'peace']",0.5384615384615384,0.0,0.0,0.0,0.0,0.5333333333333332,0.2,0.35714285714285715
11,0,"['compromise', 'sought', 'unit']",0.30769230769230765,0.0,0.0,0.0,0.0,0.4666666666666666,0.28470588235294125,0.2857142857142857
12,0,"['gender', 'breakdown', 'schools', 'gifted', 'kind', 'weird']",0.6923076923076922,0.0,0.0,0.0,0.0,0.4,0.11260235294117647,0.5101428571428571
13,0,"['reform', 'next', 'census']",0.30769230769230765,0.0,0.0,0.0,0.0,0.2,0.19058823529411767,0.5714285714285715
14,0,['holder'],0.3846153846153845,0.0,0.0,0.0,0.0,0.2,0.0,0.8928571428571429
15,0,"['louisianan', 'becomes', 'face', 'anger', 'spill']",0.4615384615384615,0.0,0.0,0.0,0.0,0.4666666666666666,0.24705882352941175,0.4081428571428571
