,class,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
0,0,"['fleeing', 'refugee', 'tell', 'assad', 'regime', 'battle', 'retake', 'aleppo', 'fierce', 'midday', 'sun', 'bore', 'hamida']",0.7916666666666666,0.0,0.0,0.0,0.0,0.25,0.32990243379436046,0.4375
1,0,"['olympic', 'bet', 'rule', 'place', 'since', '2006', 'irish', 'sailor', 'peter', 'leary', 'centre', 'olympic', 'games', 'b']",0.7916666666666666,0.0,0.0,0.0,0.0,0.1875,0.17256352524927643,0.43474999999999997
2,0,"['thousands', 'turn', 'cavan', 'rally', 'support', 'seán', 'quinn', 'thousands', 'supporter', 'bankrupt', 'businessman', 'seán', 'q']",0.6666666666666666,0.0,0.0,0.0,0.0,0.4375,0.5234802187198456,0.34725
3,0,"['france', 'gain', 'revenge', 'us', 'olympic', 'swim', 'france', 'avenge', 'defeat', 'united', 'states', 'beijing', 'four']",0.7083333333333333,0.0,0.0,0.0,0.0,0.25,0.493701082877667,0.34725
4,0,"['senegal', 'stun', 'uruguay', 'wembley', 'olympic', 'football', 'review', 'senegal', 'blow', 'group', 'wide', 'open', 'shock']",0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.47882491690790185,0.27775
5,0,"['louth', 'bos', 'fitzpatrick', 'step', 'gaa', 'louth', 'senior', 'football', 'manager', 'peter', 'fitzpatrick', 'step']",0.5833333333333333,0.0,0.0,0.0,0.0,0.4375,0.7152085343626032,0.390625
6,0,"['hamilton', 'hold', 'firm', 'hungary', 'formula', '1', 'lewis', 'hamilton', 'dominate', 'hungarian', 'grand', 'prix', 'today', 'lead']",0.6666666666666666,0.0,0.0,0.0,0.0,0.3125,0.5086040527500802,0.34725
7,0,"['palin', 'selection', 'mistake', 'say', 'cheney', 'former', 'us', 'vice', 'president', 'dick', 'cheney', 'say', 'remark', 'air', 'today']",0.7083333333333333,0.0,0.0,0.0,0.0,0.3125,0.4639219470354884,0.20837499999999998
8,0,"['gilmore', 'visit', 'somalia', 'tánaiste', 'eamon', 'gilmore', 'visit', 'somalia', 'announce', 'million', 'l']",0.6249999999999999,0.0,0.0,0.0,0.0,0.25,0.5743004181408814,0.220625
9,0,"['gb', 'mark', 'armitstead', 'olympic', 'cycling', 'lizzie', 'armitstead', 'win', 'silver', 'claim', 'great', 'britain', 'first', 'med']",0.6249999999999999,0.0,0.0,0.0,0.0,0.5625,0.5900611128980379,0.367625
10,0,"['prayer', 'test', 'putin', 'tolerance', 'three', 'young', 'woman', 'stag', 'irreverent', 'protest', 'vl']",0.6249999999999999,0.0,0.0,0.0,0.0,0.375,0.5585129194810764,0.294125
11,0,"['adlington', 'flirt', 'danger', 'pool', 'olympic', 'simming', 'britain', 'rebecca', 'adlington', 'great', 'hope', 'oly']",0.6249999999999999,0.0,0.0,0.0,0.0,0.6875,0.5743004181408814,0.441125
12,0,"['west', 'brom', 'want', 'keep', 'long']",0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.10654551302669668,0.20837499999999998
13,0,"['working', 'late', 'pregnancy', 'baby', 'expectant', 'mother', 'work', 'due', 'date', 'likely', 'babie']",0.7499999999999999,0.0,0.0,0.0,0.0,0.3125,0.32990243379436046,0.5
14,0,"['romania', 'vote', 'impeachment', 'romanians', 'vote', 'today', 'whether', 'impeach', 'unpopular', 'president', 'traian', 'base']",0.5833333333333333,0.0,0.0,0.0,0.0,0.4375,0.7152085343626032,0.3125
15,0,"['darragh', 'quinn', 'picture', 'match', 'fermanagh', 'herald', 'local', 'newspaper', 'belfast', 'sunday', 'paper', 'publish']",0.6666666666666666,0.0,0.0,0.0,0.0,0.3125,0.6058218076551946,0.367625
