full_title,date
Wiebe claims British Seniors Open in sudden-death play-off,2013
Bale agents to stress player’s desire to leave,2013
David Moyes returns home to Manchester United with plenty of business to be done,2013
Ecuador striker Benitez (27) dies after suffering cardiac arrest,2013
Gardaí investigate discovery of dead baby in Cork,2013
IMF approves release of €1.7bn aid for Greece,2013
Bray backs Ireland to claim final qualifier spot,2013
Sale of nursing home may see €1.9m judgement against Reilly discharged,2013
Swiss train crash injures more than 40,2013
Man sentenced to 13-years over violent sexual assault,2013
Seanad abolition a ‘grubby power-grab’ - Ferriter,2013
Pope in effort to reach out to gay Catholics,2013
Tsvangirai pledges to push Mugabe into retirement,2013
Body of Irish-American recovered after Hudson boat accident,2013
Council of State meets to discuss abortion Bill,2013
‘M&amp;A fever’ gives flagging European stock market a boost,2013
Man Utd cruise to victory in Hong Kong,2013
Waterford Utd’s survival confirmed in court,2013
"VIDEO: Pope Francis on 'Grandad' (former Pope Benedict), women in the church and gay people",2013
China to audit government debt in investigation into economic threats,2013
Swimmer injured in Co Clare dolphin attack,2013
Met Éireann issues warning over thunderstorms and flooding,2013
Pope says Vatican bank must be ‘honest and transparent’,2013
Off-sales tax could replace alcohol sports funds- VFI,2013
Sean Dunne declared bankrupt in High Court,2013
Pope: ‘ If a person is gay and seeks God . . . who am I to judge?’,2013
Pakistan much too strong for Ireland,2013
Retrial date set for man accused of McAnaspie murder,2013
BT Sport find novel way past Sky Sports ban,2013
Quinn Insurance sues PWC for €1bn over alleged negligence,2013
Euro break-up risk falls by two thirds since Draghi pledge,2013
Cleaning company announces 50 new jobs for Dublin,2013
Frozen burgers off menu after horse meat scandal,2013
Loyalist gunman Stone to serve minimum of 30 years,2013
Reina loan move to Napoli confirmed,2013
Massive marquee signings an echo of profligate times past,2013
Doyle qualifies for semi-finals at worlds,2013
MacGill Summer School to address question of Irish republicanism,2013
Retrial date set for nurse accused of murdering mother,2013
Wiebe claims dramatic play-off victory,2013
Boeing urges worldwide aircraft inspections after London jet fire,2013
Gardaí appeal for witnesses to crash in which 16-year-old girl died,2013
"Tallaght, Drogheda have highest level of illicit cigarettes - survey",2013
Syria says army retakes Homs district from rebels,2013
Oil slips to $107 as weak dollar balances demand worries,2013
Rise in baby food and dairy sales boosts profits for Danone,2013
INM receives clearance for sale of South African assets,2013
Deadly car bomb blasts hit Baghdad,2013
Apple supplier accused of withholding wages in China,2013
Hamilton shows his appetite in Hungary,2013
US drugmaker Perrigo to buy Elan for $8.6 billion,2013
Man dies in Cavan crash,2013
Why does China want the Senkakus?,2013
Ryanair profits fall 21% in first fiscal quarter,2013
No quarter to be given as Croke Park gets ready to be lit up,2013
Spanish train driver charged with negligent homicide,2013
Middle East peace talks to resume in Washington,2013
Death toll in Italian bus crash rises to 36,2013
Clare boss Davy Fitzgerald proud of his side’s effort following the win over Galway,2013
Waterford have comfortable win over Aantrim as game ended early,2013
Counihan pays credit to his Cork team for their gutsy late comeback against Galway,2013
English Premier League consider extending biennial summer tournament to Africa and US,2013
Cork bring Kilkenny’s reign as kings of the summer to an end,2013
Clare defeat Galway to secure their place in the All-Ireland semi-final,2013
Battle-weary champions Kilkenny finally reach the end of the line,2013
South of Ireland champion Pat Murray hits out at GUI for early naming of Home International...,2013
"Ann Marie Hourihane: Lidl has become a stealthy, unglamorous agent of change",2013
Barry-Murphy justly proud of his Cork players as they bring Cats’ great reign to an end,2013
Mickey Harte defends Tyrone’s tackling and rejects accusations of cynical play,2013
"Knockcroghery capable of opening Weld account in €70,000 amateur riders feature",2013
Golfer Steve Elkington apologises for his offensive tweets,2013
Paul O’Donovan forges bronze on good weekend for Irish rowing,2013
HSE ‘notes’ District Court judge’s pre-school inspection concerns,2013
Manchester United ponder third bid for Barcelona’s Cesc Fabregas,2013
"Ad agency giants, Publicis and Omnicom, announce merger",2013
Versatile Pat Smullen set to show ‘world-class’ ability at Galway festival,2013
Gareth Bale more than ready for Real Madrid,2013
Still no home for controversial sculpture,2013
Rebels inflict the final blow as Cats run out of lives,2013
Unsettled weather to continue all week,2013
Jim McGuinness fears for players’ health and safety,2013
Spanish train driver released from custody,2013
Barr siblings clear some major hurdles as Kelly Proper takes a fourth title,2013
Ibec repeats call on Government to drop €500 million budget tax-hike plan,2013
Farmers quick off the mark with pre-Budget lobbying,2013
Bringing digital tools to the picture in an increasingly connected art world,2013
Entrepreneurs Anonymous share their stories of success,2013
For your diary,2013
Results due from Ryanair and Aer Lingus,2013
Mortgage approvals up 7.3% in June,2013
Oil and gas drilling off west to intensify as about 10 firms interested,2013
Music royalties case against retailer dropped,2013
Uneasy interactions shake up your ideas – even online,2013
Pressure on after shift in Fair Deal priorities,2013
Maureen Dowd: Weiner’s wife and the voting public should delete the sexting cybercreep,2013
Lone gunman steals €40m of jewellery in daring Cannes robbery,2013
"Seen &amp; Heard: pursue €3.1bn, McHale says",2013
Siemens to replace chief executive after company misses profit targets,2013
Teenager dies following Dublin crash,2013
McDaid helps Derry to bounce back from European disappointment,2013
Call for action on Cork flooding,2013
University breakthrough in fight against Crohns disease,2013
Donegal overcome Laois to get back into contention for the premier prize,2013
Comfortable Cavan wil have to improve from London show for quarter-final against Kerry,2013
Breda O'Brien: Pro-choice campaigners ignoring threats to women’s lives posed by abortion,2013
Clare see off Galway to set up semi-final clash with Limerick,2013
Thousands make Croagh Patrick pilgrimage,2013
Cork find the reserves to oust Galway in a thriller,2013
Celebrated hacker Barnaby Jack dies,2013
Inspirational Cavanagh gives Tyrone the edge over battling Meath,2013
Israel approves prisoner release,2013
Cork dump out champions Kilkenny to end an era,2013
Jewels worth €40m stolen in audacious Cannes heist,2013
Hamilton claims record-equalling fourth win in Hungary,2013
All-Ulster clash to open exciting quarter-final weekend,2013
Some 100 prisoners recaptured in Libyan jail break,2013
Motorists in Cork warned of flash flooding,2013
Hoey claims fifth European Tour title in Moscow,2013
O’Donovan wins bronze at World U23 Championships,2013
Mali heads to polls for ‘fresh start’ vote,2013
Pope Francis chastises Brazilian church for ‘exodus’,2013
Man held following Lurgan stabbing,2013
Twitter faces calls for stronger action on online abuse,2013
Twitter faces calls for stronger action on online abuse,2013
US tells Egypt to pull ‘back from the brink’,2013
Spanish train driver to appear in court today,2013
Man injured in Kinsealy shooting,2013
Stephen Collins: State’s most bizarre body to advise on abortion Bill,2013
An Irishman’s Diary about emigration and tourism in Ireland’s far west,2013
Cavanagh guides Tyrone to Monaghan meeting,2013
"More than 1,000 inmates escape from Libyan prison",2013
Galway run out of steam against Rebels,2013
An Irishman’s Diary about James Joyce’s secret career as a Monaghan footballer,2013
Donegal back on track against Laois but work still to do,2013
Orange Order parade passes off peacefully in Belfast,2013
Mary Robinson ‘close to breakdown’ on taking up UN post,2013
Ireland comfortably beaten by Sri Lanka,2013
Cavan beat London to reach first ever quarter-final,2013
Musician JJ Cale dies of heart attack aged 74,2013
Novellist writes new chapter in Ascot record books,2013
Florida gunman shot dead after killing six hostages,2013
Villas-Boas won’t be drawn on Bale’s future,2013
Death toll in twin suicide bombing in Pakistan rises to 52,2013
Woman injured in Antrim knife attack,2013
Michael Hoey in total control in Russia,2013
Syria holds ‘fruitful’ talks with UN chemical arms investigator,2013
Romain Grosjean fastest in Hungarian practice,2013
Judge rules law on injuring ‘morals of community’ hopelessly vague,2013
Samsung to invest $1bn as mobile profits dip,2013
Villas-Boas admits worries over Bale contract,2013
Croke Park open as usual despite flash flooding yesterday,2013
Spanish train crash driver charged with ‘reckless homicide’,2013
Merrick shoots a 62 to storm into the lead in Canadian Open,2013
McLaren hoping history repeats in Hungarian Formula One,2013
Liverpool deny club is for sale,2013
"EU, China reach deal in solar panel trade dispute",2013
"EU, China reach deal in solar panel trade dispute",2013
Bumper attendances give the GAA season huge momentum coming into crucial weekend,2013
Appeal over missing Co Kildare man,2013
Kuwaiti voters go to the polls in parliamentary elections,2013
Bananas thrown at black Italian minister during speech,2013
Knocking socks off in Knockanstockan,2013
Clean-up operation after flooding at Letterkenny General Hospital,2013
Muslim Brotherhood offices attacked in Libyan cities,2013
Motorcyclist killed in Co Wexford crash,2013
An Post employee arrested over alleged theft from mail,2013
Two arrested over Tipperary drugs seizure,2013
Push to recycle wheelchairs and health equipment in Cork,2013
Gardaí release man in Dean Fitzpatrick inquiry,2013
Muslim Brotherhood claims 31 killed by security services,2013
"Miriam Lord's Column: Miriam Lord: A year of eloquence, hot air and cheese in the Oireachtas",2013
Arsenal to raise the stakes in pursuit of Suarez,2013
"Despite Laois’s record, Donegal will restore some calm amid the madness",2013
Cavan look set for the quarter- finals,2013
Noel Whelan: Regulations under European Act can be signed without being examined by Oireachtas,2013
Galway drop six for make or break encounter,2013
Cork have too much in reserve to be hurt by Galway,2013
Barcelona tell Manchester United Cesc Fabregas is not for sale,2013
High Court extends injunction preventing businessman occupying hotel suite,2013
Families endure agonising wait for news of loved ones,2013
Duntle aims for French Group One,2013
Strauss-Kahn to stand trial for ‘aggravated pimping’,2013
Trading Leather aims to add King George to Irish Derby success,2013
Focus of Spanish train crash investigation turns to driver suspected of speeding,2013
YMCA forced to delay bid for treble glory,2013
Green Saffron signs €500k investment deal,2013
New York GAA marching to the beat of their own unique drum,2013
"US spying endangers democracy, says German president",2013
Home thoughts from abroad on the All-Ireland championships,2013
Usain Bolt strikes again to leave his opponents trailing,2013
‘John Lennon Bus’ gives Cork children chance to make music,2013
Iceland proposal to write off debt triggers S&amp;P outlook downgrade,2013
Nama seeks to resurrect U2 Tower docklands proposal,2013
McNulty liable for €90m to Nama,2013
Rental income targeted as part of crackdown on undeclared income in shadow economy,2013
State compnay dividend cantillion,2013
Tax authority may halt pension inquiries,2013
Revenue investigates Irish clients with offshore HSBC accounts,2013
Revenue questions whether child benefit can be taxed if children legally own the payment,2013
€3.3m EU funding for smart energy trials in Ireland,2013
Berlin denies go-slow on EU bank wind-up talks,2013
Polanski’s victim tells her side of story,2013
Column: Regulating pornography is no simple matter writes Donald Clarke,2013
Kurtis Byrne’s goal keeps Dundalk in the title chase,2013
Late goal from Brennan sees St Patrick’s take all points,2013
Rocket man Bolt needs afterburners to get home,2013
Hoey fires a 67 to move into joint-second place in Moscow,2013
Treasury Holdings co-founder to receive €5m under proposed settlement,2013
Heavy showers set to continue over weekend,2013
High Court confirms Homebase examiner,2013
Stocks fall as stimulus data awaited,2013
Fears ‘lynch mob mentality’ could hamper Anglo trial,2013
"Anti-psychotic drugs making girl (16) move like elderly woman, court told",2013
Teaching position advertised on JobBridge,2013
Kilkenny look to be finding their stride and should clear the hurdle of Cork,2013
Ryanair crew member ‘bullied’ to point of being physically sick,2013
Raul Castro says Cuban power transfer has started,2013
Angling Notes: The salmon were jumping but ne’er a bite on the Galway Weir,2013
Suicide bombs kill 39 near Shi’ite mosques in Pakistan,2013
"Crash, bang... heatwave comes tumbling down",2013
FF says there is scope to ease austerity,2013
"Snowden would not face torture or death penalty, US says",2013
Cleveland kidnap accused Castro agrees to plea deal,2013
Sheridan gets nod at full forward for Meath,2013
Tunisian politicians killed months apart with same gun,2013
Ex-IMF chief Strauss-Kahn to be tried for pimping,2013
McGeever remanded in custody for two weeks,2013
Witness in John Dundon trial rejects living 'charmed life',2013
Renault lifts core profit despite European troubles,2013
Lowry says Revenue leaked raid details to put pressure on him,2013
Norwich make Hooper their seventh summer signing,2013
"Construction sector stabilised in 2011, CSO finds",2013
Owner of Dublin house where blaze broke out has fire safety conviction,2013
VIDEO: Fintan O'Toole introduces Legends of the Fall - a new fiction series in The @IrishTimes,2013
Anglican leader admits gaffe on ‘payday’ lenders,2013
Martino to keep Fabregas at Barcelona,2013
Aer Lingus loses High Court challenge to Ryanair takeover bid,2013
Guinness Storehouse tops list of most visited attractions,2013
Parents of missing Deirdre Jacob appeal for information,2013
Teen tried to ram Garda van during high-speed pursuit,2013
"Irish Water announces 1,600 jobs for meter installation rollout",2013
Man arrested over murder of Dean Fitzpatrick,2013
Paris police seize 60 tonnes of mini Eiffel Towers,2013
Paris police seize 60 tonnes of mini Eiffel Tower trinkets,2013
Central Bank urges Government not to scale back austerity,2013
What is the ESM?,2013
Daniel O’Donnell’s wife Majella treated for breast cancer,2013
Amazon loses $7 million in second quarter as costs surge,2013
Salvage experts to meet with insurers over sunken sail ship,2013
"Case against Reilly over alleged €100,000 debt settles",2013
Going out: something for the weekend,2013
McDowell well down the pecking order,2013
Reina to join Napoli on loan,2013
