,text,date,source,value
0,No Hard Feelings review – life lessons and love stories in a refugee shelter,2020-12-07T15:00:41Z,Guardian,0
1,"Last-minute Brexit deal vital for UK economy, government told",2020-12-07T14:59:48Z,Guardian,0
2,What is the ratchet clause and could it sink the Brexit talks?,2020-12-07T14:53:19Z,Guardian,0
3,Biden picks California attorney general to lead US's post-Trump Covid response,2020-12-07T14:48:18Z,Guardian,0
4,"A lexicon of Brexit double-speak: what they say, what it means",2020-12-07T14:48:01Z,Guardian,0
5,Exiled Hong Kong legislator calls for action after HSBC bank accounts frozen,2020-12-07T14:45:09Z,Guardian,0
6,Toyota will not invest in electric cars in UK until after 2027,2020-12-07T14:40:31Z,Guardian,0
7,MEP József Szájer being caught at an orgy is hilarious – but it doesn't mean the whole EU is sleazy | Emma Beddington,2020-12-07T14:39:11Z,Guardian,0
8,The assassination of an Iranian scientist will make Joe Biden's job harder | Mohamad Bazzi,2020-12-07T14:32:35Z,Guardian,0
9,Kevin Sinfield hopes marathon fundraising efforts can help find MND cure,2020-12-07T14:29:30Z,Guardian,0
10,Mother of girl who died after asthma attack ‘knew nothing’ about pollution risk,2020-12-07T14:25:38Z,Guardian,0
11,Min Birdsey obituary,2020-12-07T14:15:23Z,Guardian,0
12,Murmurs of discontent over Brexit talks could yet become a roar,2020-12-07T14:14:50Z,Guardian,0
13,Mikel Arteta not blind to Arsenal shortcomings but can't see a solution | Nick Ames,2020-12-07T14:14:26Z,Guardian,0
14,What happens if the UK and EU fail to agree a Brexit deal?,2020-12-07T14:04:24Z,Guardian,0
15,Here Awhile review – assisted-dying drama weighed down by cliche,2020-12-07T14:00:39Z,Guardian,0
16,Hard remainers wouldn't accept a soft Brexit. Now we're all paying the price | Owen Jones,2020-12-07T13:58:34Z,Guardian,0
17,We have realised too late the abstract and concrete realities of Brexit can't be reconciled | Zoe Williams,2020-12-07T13:46:18Z,Guardian,0
18,Torino fluff chance of derby win after all-too familiar collapse at Juventus,2020-12-07T13:26:31Z,Guardian,0
19,Mystery illness puts 450 in hospital in Indian state of Andhra Pradesh,2020-12-07T13:05:35Z,Guardian,0
20,"Thomasina Miers' recipe for pear, panettone and chocolate trifle",2020-12-07T13:00:39Z,Guardian,0
21,A novel idea: is the book always better than the film?,2020-12-07T13:00:38Z,Guardian,0
22,Michel Barnier says Brexit talks will not go beyond Wednesday,2020-12-07T12:47:01Z,Guardian,0
23,Euphoria: Trouble Don’t Last Always review – Zendaya shines in bleak midwinter tale,2020-12-07T12:37:24Z,Guardian,0
24,'Boris Johnson's lustre has faded': European media dissect painful Brexit talks,2020-12-07T12:30:22Z,Guardian,0
25,Have Leipzig become Bayern’s greatest Bundesliga irritant? | Andy Brassell,2020-12-07T12:16:17Z,Guardian,0
26,Annotated solutions for Genius 209,2020-12-07T12:00:37Z,Guardian,0
27,TV style icons of 2020: Ted Danson as The Good Place's dapper demon,2020-12-07T12:00:37Z,Guardian,0
28,Former appeal court judge to lead UK review of Human Rights Act,2020-12-07T11:59:46Z,Guardian,0
29,Teachers and parents in the UK: what has this term been like?,2020-12-07T11:53:15Z,Guardian,0
30,"Churn baby churn: butter-heavy recipes, from indulgent gnocchi to satisfying shortbread",2020-12-07T11:30:36Z,Guardian,0
31,Covid blood test can predict patient survival chances,2020-12-07T11:26:24Z,Guardian,0
32,Trump's top team in turbulence | First Thing,2020-12-07T11:19:35Z,Guardian,0
33,John Mitchell obituary,2020-12-07T11:18:00Z,Guardian,0
34,Elli Glevey obituary,2020-12-07T11:17:34Z,Guardian,0
35,The 50 best films of 2020 in the US: No 10 – The Nest,2020-12-07T11:00:37Z,Guardian,0
36,Rachel Roddy's Christmas recipe for cassata Siciliana cake | A kitchen in Rome,2020-12-07T11:00:36Z,Guardian,0
37,How we met: ‘I’d hear the noise of the fax machine and be excited to see if it was her’,2020-12-07T11:00:36Z,Guardian,0
38,"‘Brazil is a racist country, statistically’: Luedji Luna, the bold voice of Bahia",2020-12-07T10:58:56Z,Guardian,0
39,Breakaway Premier Golf League presses ahead with plan to land top players,2020-12-07T10:57:38Z,Guardian,0
40,Minister decries Millwall fans who booed players for taking a knee,2020-12-07T10:56:45Z,Guardian,0
41,Monster Hunter film pulled from China after scene sparks backlash,2020-12-07T10:44:48Z,Guardian,0
42,TikTok investigating videos promoting starvation and anorexia,2020-12-07T10:40:40Z,Guardian,0
43,Crossword blog: Meet the setter – Vulcan,2020-12-07T10:39:57Z,Guardian,0
44,Talking Horses: Chacun Pour Soi cements status with winning return,2020-12-07T10:32:02Z,Guardian,0
45,Israel to investigate shooting of Palestinian child,2020-12-07T10:20:58Z,Guardian,0
46,Mike Ashley's Frasers Group in talks to buy collapsed Debenhams,2020-12-07T10:12:06Z,Guardian,0
47,"Justice must be guiding principle in US vaccine rollout, says top expert",2020-12-07T10:00:35Z,Guardian,0
48,Out in the wild: how Ken Layne created an alternative to clickbait in the desert,2020-12-07T10:00:35Z,Guardian,0
49,"'Right now, I'm in panic mode': US freelancers plead with Congress to pass Covid relief",2020-12-07T10:00:35Z,Guardian,0
50,Poem of the week: My Stranger by Maria Taylor,2020-12-07T10:00:35Z,Guardian,0
51,Are you getting the Pfizer coronavirus vaccine this week in the UK?,2020-12-07T09:51:40Z,Guardian,0
52,Spanish shantytown residents face third month without power as snow forecast,2020-12-07T09:29:21Z,Guardian,0
53,PM apologises for erroneously stating Kevin Rudd had left and re-entered Australia during Covid,2020-12-07T09:21:24Z,Guardian,0
54,Tell us: what are your best tips for recovering from a hangover?,2020-12-07T09:14:05Z,Guardian,0
55,"Coca-Cola, Pepsi and Nestlé named top plastic polluters for third year in a row",2020-12-07T09:12:39Z,Guardian,0
56,Millions of Californians put under strict Covid lockdown,2020-12-07T09:09:50Z,Guardian,0
57,Liverpool plan to reward 'untouchable' Fabinho with new contract,2020-12-07T09:00:34Z,Guardian,0
58,A moment of pride: why 2020 has been a big year for the lesbian movie,2020-12-07T09:00:34Z,Guardian,0
59,Prawn salad and baked ricotta: Rachel Roddy's Christmas starters – recipes | A kitchen in Rome,2020-12-07T09:00:34Z,Guardian,0
60,Jets and Jaguars fans are obsessed with the No 1 pick: they shouldn't be,2020-12-07T09:00:33Z,Guardian,0
61,B&Q owner Kingfisher to repay £130m of Covid business rates relief,2020-12-07T08:55:15Z,Guardian,0
62,'I don't know what Iran wants': Mariam Claren's fight to free her mother,2020-12-07T08:51:22Z,Guardian,0
63,Biden mulls options in case Republicans try to block cabinet picks,2020-12-07T08:45:33Z,Guardian,0
64,"Stores in remote Indigenous communities not engaged in price gouging, inquiry finds",2020-12-07T08:36:46Z,Guardian,0
65,Pipeline factory near Ningaloo Reef reportedly scrapped – as it happened,2020-12-07T08:17:01Z,Guardian,0
66,Little pygmy possum found on Kangaroo Island after fears of decimation in bushfire,2020-12-07T08:16:17Z,Guardian,0
67,Premier League: 10 talking points from this weekend's action,2020-12-07T08:15:12Z,Guardian,0
68,WHO looks at giving Covid-19 to healthy people to speed up vaccine trials,2020-12-07T08:13:54Z,Guardian,0
69,"UK public's £100bn Covid savings could help recovery, says Haldane",2020-12-07T08:08:11Z,Guardian,0
70,Sturgeon faces growing SNP rebellion over leadership style,2020-12-07T08:00:32Z,Guardian,0
71,Sports rorts inquiry calls on Sport Australia to clarify legality of grants made,2020-12-07T07:33:04Z,Guardian,0
72,Young Heroes of the Soviet Union by Alex Halberstadt review – a genealogy of trauma,2020-12-07T07:30:32Z,Guardian,0
73,'It's not weird or foreign': the Ugandan monk bringing Buddhism to Africa – photo essay,2020-12-07T07:30:32Z,Guardian,0
74,"Our £1,000 cooker is unsafe but we can’t get it fixed",2020-12-07T07:00:33Z,Guardian,0
75,So you want to be a solicitor? Here's how to apply,2020-12-07T07:00:33Z,Guardian,0
76,Why my council is refusing to help the Home Office deport rough sleepers | Emine Ibrahim,2020-12-07T07:00:32Z,Guardian,0
77,Should I use my savings to overpay my mortgage?,2020-12-07T07:00:32Z,Guardian,0
78,Amazon Echo 2020 review: the best-sounding smart speaker under £100,2020-12-07T07:00:32Z,Guardian,0
79,Tree of the week: ‘I’d tie myself to this Norway maple rather than see it cut down’,2020-12-07T07:00:32Z,Guardian,0
80,"I’ve been defrauded, quizzed and flagged as abusive. On the plus side, my anger used up eight calories",2020-12-07T07:00:32Z,Guardian,0
81,'Game-changer': £1m pledged to help refugees resettle in UK,2020-12-07T07:00:32Z,Guardian,0
82,Lawyers denied access to asylum seekers in Kent barracks,2020-12-07T07:00:31Z,Guardian,0
83,UK music streaming startup backed by Kylie secures £13m funding,2020-12-07T07:00:31Z,Guardian,0
84,Builders run short of supplies as UK port holdups raise Brexit concerns,2020-12-07T07:00:31Z,Guardian,0
85,Coalition proposes four-year jail sentence and $1.1m penalty in wage theft crackdown,2020-12-07T06:40:42Z,Guardian,0
86,Six of the best new train journeys in Europe for 2021,2020-12-07T06:30:31Z,Guardian,0
87,Not to be sneezed at: how 3D printing is supersizing the tiny world of pollen,2020-12-07T06:30:31Z,Guardian,0
88,"TV tonight: Metres, miles and smiles as the Vicar of Dibley takes on social distancing",2020-12-07T06:30:30Z,Guardian,0
89,Victoria Covid hotspots: list of Melbourne and regional case locations,2020-12-07T06:28:56Z,Guardian,0
90,Santa! Are you one of the grown ups who lies – or one who shatters the magic of childhood? | First Dog on the Moon,2020-12-07T06:25:02Z,Guardian,0
91,Monday briefing: Brexit negotiations continue after fishing breakthrough,2020-12-07T06:24:03Z,Guardian,0
92,'Remarkable': South Australian surfer with serious shark bite injuries swims to shore and walks 300m,2020-12-07T06:16:58Z,Guardian,0
93,Factory-farmed salmon: does it make sense to grow fish in indoor tanks?,2020-12-07T06:15:30Z,Guardian,0
94,Pluck and pamper: Lotus Beauty waxes lyrical about the salon,2020-12-07T06:00:32Z,Guardian,0
95,"Brandon Cronenberg on gougings, knifings and pokerings: 'CGI is too floaty and unreal'",2020-12-07T06:00:32Z,Guardian,0
96,The Bee Gees’ Barry Gibb: ‘There’s fame and there’s ultra-fame – it can destroy you’,2020-12-07T06:00:32Z,Guardian,0
97,"The 50 best albums of 2020, No 10: Moses Sumney – Græ",2020-12-07T06:00:32Z,Guardian,0
98,Starwatch: Venus and the moon reward early-risers,2020-12-07T06:00:32Z,Guardian,0
99,Met faces legal action over spies' use of dead children's identities,2020-12-07T06:00:31Z,Guardian,0
100,"The 50 best films of 2020, No 10: Never Rarely Sometimes Always",2020-12-07T06:00:31Z,Guardian,0
101,Joe Biden’s drive for diversity in top political jobs is only an illusion of change | Nesrine Malik,2020-12-07T06:00:31Z,Guardian,0
102,Reporting from Greece: 'This country has become a poster child for resilience',2020-12-07T06:00:31Z,Guardian,0
103,"Covid deepens south and north of England inequalities, study finds",2020-12-07T06:00:30Z,Guardian,0
104,'The panto pulls in people': how a theatre cancellation affects the local economy,2020-12-07T06:00:30Z,Guardian,0
105,Densely packed BAME communities in England bear brunt of Covid-19,2020-12-07T06:00:30Z,Guardian,0
106,'It’s very frustrating': the Covid inequality dividing Blackburn,2020-12-07T06:00:30Z,Guardian,0
107,NSW police watchdog seeks power to investigate deaths in prison,2020-12-07T05:59:22Z,Guardian,0
108,Country diary: trolling for butterflies under a bridge,2020-12-07T05:30:29Z,Guardian,0
109,WW1 trench fever identified in former homeless man in Canada,2020-12-07T05:15:29Z,Guardian,0
110,"Rudy Giuliani has coronavirus, Donald Trump says",2020-12-07T04:47:33Z,Guardian,0
111,Lab-grown chicken tastes like chicken – but the feeling when eating it is more complicated | Naima Brown,2020-12-07T04:09:15Z,Guardian,0
112,Georgia runoff debate: senator Kelly Loeffler refuses multiple times to accept Biden victory,2020-12-07T03:40:03Z,Guardian,0
113,'Stronger together': Taiwan foreign minister urges new alliance against China,2020-12-07T03:28:55Z,Guardian,0
114,Coalition proposes retrospectively stripping misclassified casuals of up to $39bn in claims,2020-12-07T02:42:27Z,Guardian,0
115,Cashless debit card: government's own research finds underwhelming support,2020-12-07T01:21:23Z,Guardian,0
116,Papua New Guinea ambulance service given no money in budget,2020-12-07T00:37:03Z,Guardian,0
117,"Italy's death toll passes 60,000 – as it happened",2020-12-07T00:20:45Z,Guardian,0
118,Doctors step up drive for probe into PPE and Covid deaths among health workers,2020-12-07T00:01:23Z,Guardian,0
119,No buts: Keir Starmer did not inspire Helen Fielding's Mark Darcy,2020-12-07T00:01:23Z,Guardian,0
120,UK's first all-electric car charging forecourt opens in Essex,2020-12-07T00:01:23Z,Guardian,0
121,Genius crossword 210,2020-12-07T00:01:23Z,Guardian,0
122,The Ballad of Corona V review – promenade through the pandemic,2020-12-07T00:01:23Z,Guardian,0
123,"Cryptic crossword No 28,310",2020-12-07T00:00:23Z,Guardian,0
124,"Quiptic crossword No 1,099",2020-12-07T00:00:23Z,Guardian,0
125,Floyd Mayweather to fight YouTuber Logan Paul in February boxing match,2020-12-06T23:46:06Z,Guardian,0
126,Toxicity on show at Millwall goes beyond the club and football | Sean Ingle,2020-12-06T22:00:21Z,Guardian,0
127,"With time close to running out, Brexit talks reach crunch stage",2020-12-06T22:00:20Z,Guardian,0
128,Eddie Jones hits out at 'disrespectful' critics after England victory,2020-12-06T22:00:20Z,Guardian,0
129,"Liverpool turn on style against Wolves as 2,000 fans return to Anfield",2020-12-06T21:58:12Z,Guardian,0
130,José Mourinho says Tottenham 'grew up' in showing title credentials,2020-12-06T21:37:41Z,Guardian,0
131,Will Kane-Son love story have a romantic ending this season? | Barney Ronay,2020-12-06T21:12:36Z,Guardian,0
132,Liverpool 4-0 Wolves: Premier League – as it happened,2020-12-06T21:10:44Z,Guardian,0
133,"Jerrold Post, CIA psychiatrist who profiled Trump, dies of Covid aged 86",2020-12-06T21:00:36Z,Guardian,0
134,Corrections and clarifications,2020-12-06T21:00:19Z,Guardian,0
135,Busy high streets after lockdown prompt Covid fears but numbers still down,2020-12-06T20:47:10Z,Guardian,0
136,England's fortitude pays off although France show attack needs to sharpen | Andy Bull,2020-12-06T20:40:43Z,Guardian,0
137,Breakthrough on fishing rights as Brexit talks hang in the balance,2020-12-06T20:23:07Z,Guardian,0
138,"World Cup 2022 European qualifying draw: format, pots and rules",2020-12-06T20:18:42Z,Guardian,0
139,Face masks and temperature checks: life as a Spurs fan in a pandemic,2020-12-06T20:11:15Z,Guardian,0
140,Strictly Come Dancing 2020: week seven results – as it happened,2020-12-06T20:10:03Z,Guardian,0
141,Staten Island Covid protests: bar owner held after driving into deputy,2020-12-06T20:04:48Z,Guardian,0
142,"Morning mail: China boycott hits exports, casuals face $39bn loss, Heartbreak High redux",2020-12-06T19:59:30Z,Guardian,0
143,Cinderella: the Socially Distanced Ball review –  a show that radiates delight,2020-12-06T19:57:31Z,Guardian,0
144,England tour in doubt after first ODI cancelled and 'unconfirmed' Covid positives,2020-12-06T19:50:17Z,Guardian,0
145,Netflix has 'no plans' to add disclaimer that The Crown is work of fiction,2020-12-06T19:41:59Z,Guardian,0
146,Theresa May's negotiator on EU tactics and her worst Brexit day,2020-12-06T19:30:55Z,Guardian,0
147,Sergio Pérez wins Sakhir Grand Prix: Formula One – as it happened!,2020-12-06T19:04:51Z,Guardian,0
148,Scottie Pippen: 'I told Michael Jordan I wasn’t too pleased with The Last Dance',2020-12-06T19:00:17Z,Guardian,0
149,Tottenham 2-0 Arsenal: Premier League – as it happened,2020-12-06T18:59:20Z,Guardian,0
150,Harry Kane and Son Heung-min a lethal Tottenham double act against Arsenal,2020-12-06T18:52:15Z,Guardian,0
151,Covid vaccine arrives in UK hospitals ready for first jabs,2020-12-06T18:36:39Z,Guardian,0
152,The Guardian view on DeepMind’s brain: the shape of things to come | Editorial,2020-12-06T18:30:16Z,Guardian,0
153,The Guardian view on advent: what are we waiting for? | Editorial,2020-12-06T18:25:16Z,Guardian,0
154,Call for windfall tax on PPE firms to fund £500 bonus for frontline staff,2020-12-06T18:08:22Z,Guardian,0
155,Ministers face double defeat in Lords over China trading links,2020-12-06T18:03:07Z,Guardian,0
156,Van Jones: 'Joe Biden is a romantic idealist in the age of cynicism and snark',2020-12-06T17:30:15Z,Guardian,0
157,Even dedicated Brexit-watchers reluctant to call deal or no deal,2020-12-06T17:24:16Z,Guardian,0
158,The Rev Michael Newman obituary,2020-12-06T17:21:44Z,Guardian,0
159,Margaret Hodge calls for ban on social media anonymity,2020-12-06T17:08:46Z,Guardian,0
160,Marianna Clark obituary,2020-12-06T17:08:30Z,Guardian,0
161,Murder in Mexico: journalists caught in the crosshairs,2020-12-06T17:06:38Z,Guardian,0
162,Trump press secretary appears to acknowledge Biden election victory,2020-12-06T17:04:54Z,Guardian,0
163,Police chief unveils radical plans for community panels to monitor race bias,2020-12-06T16:53:10Z,Guardian,0
164,Why stick with outdated end-of-course exams? | Letters,2020-12-06T16:52:27Z,Guardian,0
165,A warning on climate and the risk of societal collapse | Letter,2020-12-06T16:48:23Z,Guardian,0
166,Windrush and the need for do-gooders,2020-12-06T16:48:00Z,Guardian,0
167,A Glasgow salad and other festive treats | Brief letters,2020-12-06T16:47:20Z,Guardian,0
168,Hamish MacInnes obituary,2020-12-06T16:46:04Z,Guardian,0
169,Letter: Mike Cooley obituary,2020-12-06T16:45:44Z,Guardian,0
170,US health secretary insists Trump has detailed vaccine rollout plan,2020-12-06T16:44:51Z,Guardian,0
171,Leicester's Jamie Vardy scores late winner to sting Sheffield United,2020-12-06T16:38:48Z,Guardian,0
172,Everton 0-3 Manchester City: Women's Super League – as it happened,2020-12-06T16:30:27Z,Guardian,0
173,Tributes paid to NHS psychologist who died of Covid-19,2020-12-06T16:30:22Z,Guardian,0
174,Arriving in the US from Australia during Covid was like walking through the looking glass | Abby Bloom,2020-12-06T16:30:15Z,Guardian,0
175,Cutting waste: how a salon recycles 65 bags of hair,2020-12-06T16:30:15Z,Guardian,0
176,Open thread: What's the perfect song to play as this terrible year ends?,2020-12-06T16:30:15Z,Guardian,0
177,"'Devastating': more than 61,000 koalas among 3 billion animals affected by bushfire crisis",2020-12-06T16:30:14Z,Guardian,0
178,Dave Rennie's Wallabies honeymoon over after another hollow Test season | Bret Harris,2020-12-06T16:30:14Z,Guardian,0
179,China boycott to hit Australian wine harder than expected as fruit and vegetable prices rise,2020-12-06T16:30:14Z,Guardian,0
